
======================================================================================
----------------------------------------------------------------------------
	簇个数:	 200
--------------------------------------
	簇ID:	 计数

510017473, 5100174734, ||, 563.0, 0.0, 721.0, 0.0, 842.0, 0.0, 681.0, 0.0, 658.0, 0.0, 696.0, 0.0, ||,  27
809619690, 8094072170, ||, 802.0, 0.0, 737.0, 0.0, 747.0, 0.0, 642.0, 0.0, 658.0, 0.0, 633.0, 0.0, ||,  27
812100144, 8118014487, ||, 688.0, 0.0, 831.0, 0.0, 810.0, 0.0, 516.0, 0.0, 406.0, 0.0, 471.0, 0.0, ||,  27
26951337, 0269513378, ||, 721.0, 0.0, 731.0, 0.0, 918.0, 0.0, 600.0, 0.0, 461.0, 0.0, 699.0, 0.0, ||,  27
806740314, 8066083568, ||, 518.0, 0.0, 528.0, 0.0, 676.0, 0.0, 602.0, 0.0, 857.0, 0.0, 549.0, 0.0, ||,  27
805106464, 8050077599, ||, 552.0, 0.0, 846.0, 0.0, 763.0, 0.0, 771.0, 0.0, 579.0, 0.0, 760.0, 0.0, ||,  27
27151993, 0271519935, ||, 758.0, 0.0, 552.0, 0.0, 670.0, 0.0, 586.0, 0.0, 431.0, 0.0, 537.0, 0.0, ||,  27
27183087, 0271830870, ||, 626.0, 0.0, 580.0, 0.0, 697.0, 0.0, 560.0, 0.0, 553.0, 0.0, 569.0, 0.0, ||,  27
27179059, 0271790596, ||, 828.0, 0.0, 854.0, 0.0, 882.0, 0.0, 752.0, 0.0, 865.0, 0.0, 700.0, 0.0, ||,  27
803317222, 8032717776, ||, 979.0, 0.0, 630.0, 0.0, 1141.0, 0.0, 838.0, 0.0, 784.0, 0.0, 850.0, 0.0, ||,  27
748014848, 7480148488, ||, 390.0, 0.0, 551.0, 0.0, 766.0, 0.0, 632.0, 0.0, 852.0, 0.0, 553.0, 0.0, ||,  27
748033519, 7480335194, ||, 1022.0, 0.0, 865.0, 0.0, 687.0, 0.0, 613.0, 0.0, 612.0, 0.0, 635.0, 0.0, ||,  27
748078127, 7480781274, ||, 920.0, 0.0, 546.0, 0.0, 544.0, 0.0, 518.0, 0.0, 282.0, 0.0, 541.0, 0.0, ||,  27
785043663, 7850436632, ||, 644.0, 0.0, 530.0, 0.0, 718.0, 0.0, 458.0, 0.0, 388.0, 0.0, 582.0, 0.0, ||,  27
785011546, 7850115465, ||, 677.0, 0.0, 691.0, 0.0, 722.0, 0.0, 589.0, 0.0, 594.0, 0.0, 700.0, 0.0, ||,  27
30631386, 0306313864, ||, 292.0, 0.0, 684.0, 0.0, 737.0, 0.0, 794.0, 0.0, 671.0, 0.0, 561.0, 0.0, ||,  27
30678073, 0306780734, ||, 742.0, 0.0, 862.0, 0.0, 879.0, 0.0, 824.0, 0.0, 849.0, 0.0, 834.0, 0.0, ||,  27
30861719, 0308617199, ||, 580.0, 0.0, 521.0, 0.0, 724.0, 0.0, 576.0, 0.0, 460.0, 0.0, 452.0, 0.0, ||,  27
30876235, 0308762352, ||, 487.0, 0.0, 918.0, 0.0, 627.0, 0.0, 656.0, 0.0, 657.0, 0.0, 474.0, 0.0, ||,  27
30876633, 0308766338, ||, 683.0, 0.0, 656.0, 0.0, 745.0, 0.0, 696.0, 0.0, 849.0, 0.0, 535.0, 0.0, ||,  27
30939539, 0309395395, ||, 1159.0, 0.0, 775.0, 0.0, 787.0, 0.0, 730.0, 0.0, 515.0, 0.0, 430.0, 0.0, ||,  27
30927392, 0309273929, ||, 703.0, 0.0, 820.0, 0.0, 719.0, 0.0, 635.0, 0.0, 738.0, 0.0, 569.0, 0.0, ||,  27
30931548, 0309315485, ||, 565.0, 0.0, 483.0, 0.0, 715.0, 0.0, 645.0, 0.0, 480.0, 0.0, 544.0, 0.0, ||,  27
30939628, 0309396284, ||, 594.0, 0.0, 712.0, 0.0, 702.0, 0.0, 568.0, 0.0, 620.0, 0.0, 591.0, 0.0, ||,  27
30960684, 0309606848, ||, 572.0, 0.0, 648.0, 0.0, 662.0, 0.0, 505.0, 0.0, 513.0, 0.0, 452.0, 0.0, ||,  27
31053962, 0310539623, ||, 498.0, 0.0, 649.0, 0.0, 1301.0, 0.0, 629.0, 0.0, 355.0, 0.0, 331.0, 0.0, ||,  27
31127605, 0311276053, ||, 630.0, 0.0, 594.0, 0.0, 909.0, 0.0, 952.0, 0.0, 645.0, 0.0, 761.0, 0.0, ||,  27
31266328, 0312663287, ||, 798.0, 0.0, 811.0, 0.0, 858.0, 0.0, 747.0, 0.0, 705.0, 0.0, 684.0, 0.0, ||,  27
31265954, 0312659545, ||, 765.0, 0.0, 730.0, 0.0, 851.0, 0.0, 723.0, 0.0, 739.0, 0.0, 727.0, 0.0, ||,  27
810634806, 8104020418, ||, 740.0, 0.0, 738.0, 0.0, 1023.0, 0.0, 1026.0, 0.0, 360.0, 0.0, 654.0, 0.0, ||,  27
810573787, 8103443566, ||, 673.0, 0.0, 746.0, 0.0, 625.0, 0.0, 473.0, 0.0, 600.0, 0.0, 748.0, 0.0, ||,  27
31330750, 0313307504, ||, 792.0, 0.0, 814.0, 0.0, 470.0, 0.0, 655.0, 0.0, 558.0, 0.0, 577.0, 0.0, ||,  27
31358809, 0313588093, ||, 668.0, 0.0, 701.0, 0.0, 738.0, 0.0, 804.0, 0.0, 863.0, 0.0, 517.0, 0.0, ||,  27
31484523, 0314845234, ||, 481.0, 0.0, 762.0, 0.0, 704.0, 0.0, 530.0, 0.0, 647.0, 0.0, 424.0, 0.0, ||,  27
31488019, 0314880190, ||, 581.0, 0.0, 847.0, 0.0, 901.0, 0.0, 864.0, 0.0, 508.0, 0.0, 674.0, 0.0, ||,  27
31504791, 0315047918, ||, 832.0, 0.0, 1195.0, 0.0, 713.0, 0.0, 304.0, 0.0, 325.0, 0.0, 375.0, 0.0, ||,  27
31509358, 0315093588, ||, 558.0, 0.0, 692.0, 0.0, 616.0, 0.0, 523.0, 0.0, 468.0, 0.0, 483.0, 0.0, ||,  27
31549107, 0315491076, ||, 1109.0, 0.0, 778.0, 0.0, 976.0, 0.0, 719.0, 0.0, 859.0, 0.0, 840.0, 0.0, ||,  27
803365054, 8033189440, ||, 539.0, 0.0, 562.0, 0.0, 542.0, 0.0, 846.0, 0.0, 452.0, 0.0, 661.0, 0.0, ||,  27
804161667, 8040855257, ||, 647.0, 0.0, 631.0, 0.0, 775.0, 0.0, 618.0, 0.0, 421.0, 0.0, 294.0, 0.0, ||,  27
31585605, 0315856053, ||, 623.0, 0.0, 490.0, 0.0, 649.0, 0.0, 709.0, 0.0, 572.0, 0.0, 498.0, 0.0, ||,  27
31584673, 0315846733, ||, 764.0, 0.0, 706.0, 0.0, 1000.0, 0.0, 679.0, 0.0, 571.0, 0.0, 519.0, 0.0, ||,  27
31608858, 0316088583, ||, 681.0, 0.0, 731.0, 0.0, 965.0, 0.0, 563.0, 0.0, 490.0, 0.0, 527.0, 0.0, ||,  27
31635581, 0316355812, ||, 562.0, 0.0, 490.0, 0.0, 330.0, 0.0, 911.0, 0.0, 761.0, 0.0, 442.0, 0.0, ||,  27
31640893, 0316408936, ||, 474.0, 0.0, 641.0, 0.0, 889.0, 0.0, 683.0, 0.0, 459.0, 0.0, 426.0, 0.0, ||,  27
31639743, 0316397434, ||, 589.0, 0.0, 582.0, 0.0, 666.0, 0.0, 690.0, 0.0, 716.0, 0.0, 583.0, 0.0, ||,  27
31700358, 0317003581, ||, 679.0, 0.0, 906.0, 0.0, 860.0, 0.0, 622.0, 0.0, 449.0, 0.0, 415.0, 0.0, ||,  27
800353383, 8003466524, ||, 790.0, 0.0, 707.0, 0.0, 769.0, 0.0, 692.0, 0.0, 635.0, 0.0, 470.0, 0.0, ||,  27
804856000, 8047643411, ||, 740.0, 0.0, 725.0, 0.0, 652.0, 0.0, 502.0, 0.0, 366.0, 0.0, 323.0, 0.0, ||,  27
811086421, 8108424520, ||, 715.0, 0.0, 587.0, 0.0, 975.0, 0.0, 883.0, 0.0, 565.0, 0.0, 756.0, 0.0, ||,  27
30066418, 0300664184, ||, 666.0, 0.0, 626.0, 0.0, 726.0, 0.0, 641.0, 0.0, 655.0, 0.0, 509.0, 0.0, ||,  27
30070913, 0300709131, ||, 789.0, 0.0, 698.0, 0.0, 538.0, 0.0, 659.0, 0.0, 626.0, 0.0, 427.0, 0.0, ||,  27
30266006, 0302660067, ||, 764.0, 0.0, 690.0, 0.0, 559.0, 0.0, 526.0, 0.0, 603.0, 0.0, 496.0, 0.0, ||,  27
30279661, 0302796612, ||, 1106.0, 0.0, 1083.0, 0.0, 465.0, 0.0, 339.0, 0.0, 343.0, 0.0, 357.0, 0.0, ||,  27
30336863, 0303368630, ||, 648.0, 0.0, 628.0, 0.0, 750.0, 0.0, 500.0, 0.0, 598.0, 0.0, 633.0, 0.0, ||,  27
--------------------------------------
	簇ID:	 计数
	28:	 1

	样本数据

600131636, 6001316368, ||, 60800.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ||,  28
--------------------------------------
	簇ID:	 计数
	29:	 1

	样本数据

756002266, 7560022666, ||, 9000.0, 6000.0, 8000.0, 11000.0, 12000.0, 25400.0, 25800.0, 28600.0, 26800.0, 17000.0, 21400.0, 30200.0, ||,  29
--------------------------------------
	簇ID:	 计数
	30:	 429

	样本数据

800509398, 8004983347, ||, 244.0, 204.0, 191.0, 245.0, 236.0, 202.0, 200.0, 182.0, 177.0, 171.0, 262.0, 236.0, ||,  30
701120453, 7011204537, ||, 281.0, 483.0, 155.0, 488.0, 0.0, 470.0, 388.0, 0.0, 114.0, 208.0, 458.0, 315.0, ||,  30
709127714, 7091277146, ||, 351.0, 463.0, 256.0, 254.0, 214.0, 315.0, 117.0, 745.0, 115.0, 0.0, 0.0, 440.0, ||,  30
741117472, 7411174724, ||, 433.0, 353.0, 316.0, 286.0, 288.0, 241.0, 230.0, 219.0, 196.0, 190.0, 205.0, 238.0, ||,  30
807787245, 8076133396, ||, 336.0, 400.0, 300.0, 50.0, 200.0, 183.0, 220.0, 314.0, 308.0, 239.0, 223.0, 221.0, ||,  30
2230534, 0022305347, ||, 302.0, 227.0, 213.0, 327.0, 239.0, 201.0, 155.0, 201.0, 202.0, 154.0, 216.0, 206.0, ||,  30
2348039, 0023480399, ||, 276.0, 322.0, 260.0, 317.0, 263.0, 267.0, 262.0, 256.0, 248.0, 226.0, 267.0, 250.0, ||,  30
690242040, 6902420407, ||, 205.0, 279.0, 257.0, 288.0, 257.0, 281.0, 385.0, 156.0, 303.0, 247.0, 276.0, 257.0, ||,  30
747073293, 0747073293, ||, 153.0, 282.0, 259.0, 215.0, 207.0, 296.0, 300.0, 498.0, 176.0, 202.0, 203.0, 153.0, ||,  30
757074282, 7570742822, ||, 270.0, 420.0, 120.0, 290.0, 300.0, 230.0, 230.0, 740.0, 100.0, 0.0, 170.0, 230.0, ||,  30
17021200, 0170212005, ||, 367.0, 332.0, 207.0, 0.0, 327.0, 224.0, 193.0, 212.0, 141.0, 109.0, 119.0, 158.0, ||,  30
803817911, 8037456223, ||, 267.0, 195.0, 244.0, 229.0, 213.0, 208.0, 267.0, 318.0, 257.0, 204.0, 260.0, 256.0, ||,  30
682520971, 6825209710, ||, 210.0, 266.0, 277.0, 245.0, 252.0, 227.0, 199.0, 236.0, 261.0, 163.0, 202.0, 203.0, ||,  30
640047834, 6400478340, ||, 257.0, 289.0, 345.0, 101.0, 143.0, 110.0, 431.0, 142.0, 280.0, 447.0, 378.0, 300.0, ||,  30
695164506, 6951645068, ||, 327.0, 387.0, 387.0, 86.0, 86.0, 96.0, 86.0, 106.0, 206.0, 236.0, 272.0, 377.0, ||,  30
30639591, 0306395914, ||, 218.0, 228.0, 267.0, 340.0, 290.0, 237.0, 275.0, 286.0, 284.0, 289.0, 261.0, 264.0, ||,  30
30212739, 0302127391, ||, 254.0, 181.0, 197.0, 250.0, 248.0, 287.0, 273.0, 282.0, 291.0, 256.0, 236.0, 229.0, ||,  30
670225276, 6702252769, ||, 363.0, 374.0, 59.0, 287.0, 269.0, 435.0, 105.0, 72.0, 356.0, 370.0, 297.0, 300.0, ||,  30
706004063, 0706004063, ||, 383.0, 183.0, 127.0, 84.0, 435.0, 383.0, 285.0, 239.0, 236.0, 273.0, 273.0, 230.0, ||,  30
9157535, 0091575353, ||, 382.0, 267.0, 223.0, 266.0, 167.0, 135.0, 139.0, 149.0, 144.0, 177.0, 187.0, 231.0, ||,  30
755132602, 7551326027, ||, 628.0, 1.0, 337.0, 175.0, 278.0, 294.0, 241.0, 159.0, 218.0, 179.0, 314.0, 210.0, ||,  30
766038959, 7660389591, ||, 282.0, 342.0, 139.0, 203.0, 168.0, 324.0, 212.0, 212.0, 226.0, 210.0, 236.0, 202.0, ||,  30
13026952, 0130269520, ||, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, ||,  30
751000415, 7510004157, ||, 217.0, 157.0, 257.0, 417.0, 217.0, 177.0, 177.0, 177.0, 177.0, 177.0, 157.0, 337.0, ||,  30
758117311, 0758117311, ||, 128.0, 182.0, 141.0, 288.0, 344.0, 357.0, 400.0, 361.0, 349.0, 220.0, 157.0, 134.0, ||,  30
26995244, 0269952443, ||, 292.0, 323.0, 251.0, 232.0, 198.0, 171.0, 156.0, 168.0, 219.0, 233.0, 240.0, 345.0, ||,  30
27022863, 0270228630, ||, 250.0, 260.0, 250.0, 260.0, 387.0, 233.0, 271.0, 271.0, 239.0, 221.0, 270.0, 220.0, ||,  30
27121651, 0271216517, ||, 234.0, 237.0, 283.0, 152.0, 243.0, 199.0, 230.0, 256.0, 280.0, 256.0, 241.0, 235.0, ||,  30
27233786, 0272337864, ||, 314.0, 253.0, 134.0, 449.0, 364.0, 305.0, 85.0, 83.0, 92.0, 76.0, 114.0, 129.0, ||,  30
801527759, 8015124357, ||, 207.0, 262.0, 185.0, 236.0, 399.0, 265.0, 222.0, 339.0, 359.0, 269.0, 290.0, 278.0, ||,  30
511005011, 5110050118, ||, 238.0, 249.0, 222.0, 164.0, 333.0, 279.0, 252.0, 293.0, 323.0, 324.0, 255.0, 271.0, ||,  30
511006491, 5110064919, ||, 81.0, 104.0, 297.0, 585.0, 407.0, 87.0, 165.0, 263.0, 247.0, 171.0, 123.0, 114.0, ||,  30
701127106, 7011271069, ||, 229.0, 205.0, 224.0, 240.0, 285.0, 333.0, 276.0, 280.0, 270.0, 320.0, 230.0, 346.0, ||,  30
709181510, 7091815100, ||, 214.0, 0.0, 412.0, 254.0, 107.0, 504.0, 243.0, 222.0, 214.0, 201.0, 277.0, 260.0, ||,  30
803386736, 8033401782, ||, 249.0, 259.0, 258.0, 280.0, 236.0, 194.0, 136.0, 144.0, 119.0, 166.0, 210.0, 216.0, ||,  30
804561152, 8044745143, ||, 265.0, 283.0, 365.0, 288.0, 309.0, 323.0, 231.0, 264.0, 272.0, 251.0, 242.0, 195.0, ||,  30
709286430, 7092864305, ||, 271.0, 271.0, 527.0, 432.0, 219.0, 169.0, 161.0, 148.0, 148.0, 264.0, 0.0, 541.0, ||,  30
731019387, 7310193877, ||, 277.0, 339.0, 238.0, 236.0, 217.0, 201.0, 196.0, 230.0, 99.0, 203.0, 198.0, 229.0, ||,  30
731035594, 7310355947, ||, 197.0, 193.0, 227.0, 228.0, 333.0, 217.0, 175.0, 232.0, 190.0, 167.0, 233.0, 229.0, ||,  30
731031499, 7310314995, ||, 325.0, 365.0, 295.0, 235.0, 385.0, 245.0, 235.0, 305.0, 275.0, 120.0, 165.0, 255.0, ||,  30
731035719, 7310357190, ||, 151.0, 206.0, 188.0, 224.0, 316.0, 226.0, 140.0, 183.0, 221.0, 199.0, 231.0, 309.0, ||,  30
731034257, 7310342572, ||, 210.0, 232.0, 408.0, 300.0, 428.0, 221.0, 159.0, 167.0, 198.0, 174.0, 260.0, 269.0, ||,  30
731063480, 7310634808, ||, 251.0, 351.0, 329.0, 259.0, 279.0, 189.0, 167.0, 156.0, 166.0, 130.0, 117.0, 170.0, ||,  30
741099292, 7410992925, ||, 261.0, 300.0, 228.0, 150.0, 310.0, 165.0, 140.0, 263.0, 242.0, 189.0, 185.0, 245.0, ||,  30
742034067, 7420340671, ||, 195.0, 236.0, 428.0, 311.0, 341.0, 186.0, 160.0, 134.0, 176.0, 159.0, 169.0, 236.0, ||,  30
756009778, 7560097785, ||, 251.0, 200.0, 325.0, 281.0, 383.0, 262.0, 256.0, 291.0, 251.0, 225.0, 280.0, 275.0, ||,  30
756037680, 7560376806, ||, 220.0, 206.0, 249.0, 291.0, 350.0, 236.0, 143.0, 150.0, 180.0, 141.0, 254.0, 217.0, ||,  30
756092378, 7560923783, ||, 300.0, 300.0, 150.0, 194.0, 182.0, 164.0, 160.0, 170.0, 254.0, 265.0, 312.0, 230.0, ||,  30
785700109, 7857001091, ||, 253.0, 255.0, 258.0, 243.0, 183.0, 173.0, 183.0, 213.0, 223.0, 213.0, 223.0, 213.0, ||,  30
2063642, 0020636425, ||, 277.0, 223.0, 365.0, 303.0, 274.0, 162.0, 115.0, 118.0, 108.0, 123.0, 186.0, 253.0, ||,  30
2047361, 0020473613, ||, 263.0, 236.0, 259.0, 286.0, 271.0, 218.0, 176.0, 193.0, 196.0, 194.0, 408.0, 367.0, ||,  30
2046371, 0020463713, ||, 257.0, 279.0, 260.0, 273.0, 252.0, 235.0, 161.0, 149.0, 150.0, 152.0, 193.0, 221.0, ||,  30
2047534, 0020475345, ||, 262.0, 315.0, 301.0, 349.0, 333.0, 239.0, 176.0, 166.0, 151.0, 169.0, 228.0, 231.0, ||,  30
2051341, 0020513418, ||, 332.0, 326.0, 367.0, 382.0, 302.0, 245.0, 159.0, 219.0, 222.0, 157.0, 231.0, 271.0, ||,  30
2046205, 0020462055, ||, 144.0, 284.0, 397.0, 386.0, 427.0, 203.0, 177.0, 292.0, 268.0, 153.0, 186.0, 242.0, ||,  30
2027404, 0020274043, ||, 353.0, 311.0, 260.0, 294.0, 300.0, 272.0, 231.0, 277.0, 244.0, 200.0, 230.0, 246.0, ||,  30
2039026, 0020390264, ||, 186.0, 272.0, 272.0, 191.0, 264.0, 221.0, 174.0, 206.0, 172.0, 198.0, 201.0, 245.0, ||,  30
2019443, 0020194433, ||, 264.0, 222.0, 243.0, 324.0, 253.0, 283.0, 318.0, 452.0, 293.0, 137.0, 187.0, 188.0, ||,  30
2070208, 0020702087, ||, 190.0, 248.0, 343.0, 375.0, 377.0, 160.0, 172.0, 268.0, 354.0, 188.0, 309.0, 246.0, ||,  30
2072381, 0020723819, ||, 236.0, 245.0, 253.0, 221.0, 234.0, 173.0, 208.0, 255.0, 351.0, 136.0, 192.0, 157.0, ||,  30
2097186, 0020971869, ||, 255.0, 193.0, 305.0, 241.0, 215.0, 194.0, 244.0, 341.0, 288.0, 204.0, 185.0, 204.0, ||,  30
2159627, 0021596272, ||, 202.0, 199.0, 236.0, 273.0, 344.0, 223.0, 198.0, 235.0, 222.0, 226.0, 300.0, 347.0, ||,  30
2152438, 0021524383, ||, 182.0, 238.0, 379.0, 340.0, 323.0, 184.0, 187.0, 327.0, 280.0, 270.0, 273.0, 313.0, ||,  30
2170953, 0021709539, ||, 236.0, 160.0, 313.0, 236.0, 256.0, 240.0, 235.0, 258.0, 251.0, 205.0, 224.0, 205.0, ||,  30
2173176, 0021731769, ||, 254.0, 298.0, 239.0, 206.0, 237.0, 196.0, 208.0, 228.0, 200.0, 194.0, 212.0, 228.0, ||,  30
2185490, 0021854907, ||, 205.0, 237.0, 298.0, 277.0, 222.0, 172.0, 185.0, 197.0, 219.0, 203.0, 156.0, 162.0, ||,  30
2227292, 0022272922, ||, 377.0, 260.0, 313.0, 291.0, 283.0, 208.0, 171.0, 147.0, 135.0, 151.0, 185.0, 196.0, ||,  30
2321817, 0023218172, ||, 289.0, 233.0, 300.0, 289.0, 244.0, 267.0, 256.0, 333.0, 300.0, 266.0, 245.0, 215.0, ||,  30
2314913, 0023149133, ||, 313.0, 187.0, 328.0, 280.0, 331.0, 259.0, 187.0, 273.0, 193.0, 289.0, 233.0, 305.0, ||,  30
2383701, 0023837010, ||, 338.0, 375.0, 462.0, 279.0, 338.0, 181.0, 158.0, 168.0, 196.0, 184.0, 251.0, 295.0, ||,  30
2385922, 0023859223, ||, 323.0, 367.0, 321.0, 329.0, 319.0, 210.0, 177.0, 148.0, 157.0, 140.0, 194.0, 259.0, ||,  30
2432206, 0024322065, ||, 296.0, 270.0, 261.0, 272.0, 250.0, 223.0, 245.0, 360.0, 388.0, 209.0, 261.0, 263.0, ||,  30
2429176, 0024291763, ||, 301.0, 260.0, 290.0, 250.0, 246.0, 165.0, 160.0, 145.0, 167.0, 156.0, 223.0, 210.0, ||,  30
2469644, 0024696441, ||, 267.0, 218.0, 322.0, 256.0, 232.0, 236.0, 218.0, 208.0, 221.0, 218.0, 229.0, 223.0, ||,  30
2536123, 0025361230, ||, 256.0, 326.0, 269.0, 293.0, 379.0, 242.0, 0.0, 472.0, 275.0, 223.0, 285.0, 291.0, ||,  30
2541670, 0025416709, ||, 238.0, 196.0, 340.0, 239.0, 296.0, 208.0, 147.0, 141.0, 161.0, 160.0, 178.0, 174.0, ||,  30
2550480, 0025504806, ||, 352.0, 225.0, 284.0, 278.0, 215.0, 304.0, 217.0, 253.0, 174.0, 199.0, 232.0, 296.0, ||,  30
2550893, 0025508938, ||, 272.0, 223.0, 325.0, 248.0, 175.0, 231.0, 214.0, 216.0, 146.0, 193.0, 288.0, 216.0, ||,  30
2563472, 0025634727, ||, 256.0, 265.0, 289.0, 271.0, 217.0, 170.0, 176.0, 188.0, 181.0, 149.0, 184.0, 201.0, ||,  30
2570384, 0025703841, ||, 283.0, 283.0, 251.0, 293.0, 361.0, 255.0, 263.0, 264.0, 241.0, 231.0, 248.0, 172.0, ||,  30
2584626, 0025846267, ||, 305.0, 165.0, 305.0, 327.0, 365.0, 257.0, 249.0, 209.0, 188.0, 160.0, 302.0, 331.0, ||,  30
2605811, 0026058115, ||, 232.0, 146.0, 522.0, 137.0, 290.0, 179.0, 202.0, 243.0, 234.0, 229.0, 254.0, 225.0, ||,  30
2606345, 0026063456, ||, 299.0, 266.0, 437.0, 298.0, 274.0, 246.0, 256.0, 227.0, 240.0, 230.0, 285.0, 282.0, ||,  30
2619981, 0026199812, ||, 426.0, 205.0, 328.0, 178.0, 173.0, 179.0, 157.0, 194.0, 186.0, 161.0, 167.0, 185.0, ||,  30
2677991, 0026779919, ||, 265.0, 72.0, 325.0, 280.0, 287.0, 300.0, 266.0, 247.0, 256.0, 238.0, 281.0, 277.0, ||,  30
2745633, 0027456330, ||, 273.0, 377.0, 444.0, 317.0, 223.0, 179.0, 197.0, 143.0, 152.0, 207.0, 233.0, 258.0, ||,  30
2759831, 0027598317, ||, 220.0, 142.0, 332.0, 160.0, 219.0, 194.0, 227.0, 272.0, 232.0, 142.0, 295.0, 171.0, ||,  30
800461771, 8004508498, ||, 205.0, 194.0, 209.0, 305.0, 251.0, 217.0, 178.0, 247.0, 251.0, 215.0, 239.0, 243.0, ||,  30
800511646, 8005005802, ||, 272.0, 215.0, 288.0, 293.0, 225.0, 223.0, 217.0, 162.0, 186.0, 168.0, 225.0, 205.0, ||,  30
801362560, 8013492964, ||, 271.0, 374.0, 213.0, 270.0, 221.0, 143.0, 309.0, 250.0, 275.0, 255.0, 133.0, 55.0, ||,  30
801904660, 8018876219, ||, 315.0, 274.0, 347.0, 362.0, 272.0, 257.0, 114.0, 179.0, 246.0, 154.0, 327.0, 268.0, ||,  30
802796546, 8027647778, ||, 350.0, 296.0, 301.0, 259.0, 201.0, 0.0, 336.0, 166.0, 199.0, 101.0, 104.0, 152.0, ||,  30
803712595, 8036417931, ||, 273.0, 255.0, 217.0, 279.0, 319.0, 215.0, 178.0, 248.0, 200.0, 171.0, 294.0, 263.0, ||,  30
805666824, 8055507260, ||, 341.0, 294.0, 306.0, 289.0, 262.0, 251.0, 197.0, 257.0, 225.0, 209.0, 247.0, 260.0, ||,  30
805869652, 8057452520, ||, 239.0, 205.0, 291.0, 171.0, 248.0, 237.0, 160.0, 157.0, 251.0, 193.0, 204.0, 181.0, ||,  30
690047232, 6900472321, ||, 273.0, 200.0, 233.0, 200.0, 200.0, 200.0, 300.0, 300.0, 300.0, 200.0, 250.0, 306.0, ||,  30
690117150, 6901171506, ||, 347.0, 325.0, 245.0, 237.0, 236.0, 211.0, 190.0, 197.0, 212.0, 202.0, 182.0, 168.0, ||,  30
690110979, 6901109792, ||, 289.0, 227.0, 293.0, 284.0, 246.0, 209.0, 164.0, 178.0, 212.0, 192.0, 234.0, 284.0, ||,  30
690100765, 6901007650, ||, 328.0, 238.0, 275.0, 236.0, 227.0, 272.0, 114.0, 154.0, 434.0, 193.0, 184.0, 345.0, ||,  30
690227405, 6902274059, ||, 197.0, 149.0, 149.0, 431.0, 103.0, 387.0, 330.0, 186.0, 309.0, 231.0, 204.0, 210.0, ||,  30
--------------------------------------
	簇ID:	 计数
	31:	 1

	样本数据

807860086, 8076811676, ||, 7842.0, 8706.0, 29040.0, 19308.0, 23592.0, 20508.0, 9102.0, 6258.0, 17124.0, 18150.0, 31230.0, 26400.0, ||,  31
--------------------------------------
	簇ID:	 计数
	32:	 1

	样本数据

690003232, 6900032325, ||, 629.0, 539.0, 569.0, 569.0, 3611.0, 519.0, 218.0, 238.0, 248.0, 24714.0, 428.0, 2881.0, ||,  32
--------------------------------------
	簇ID:	 计数
	33:	 1

	样本数据

31267035, 0312670351, ||, 33516.0, 33849.0, 29940.0, 21687.0, 14027.0, 14341.0, 13866.0, 15649.0, 7847.0, 12164.0, 27107.0, 32209.0, ||,  33
--------------------------------------
	簇ID:	 计数
	34:	 1

	样本数据

698203459, 6982034590, ||, 47200.0, 36400.0, 10000.0, 3200.0, 15600.0, 40800.0, 35600.0, 23080.0, 30000.0, 25600.0, 22800.0, 20400.0, ||,  34
--------------------------------------
	簇ID:	 计数
	35:	 1

	样本数据

25703909, 0257039091, ||, 31408.0, 28110.0, 30648.0, 26950.0, 17806.0, 14532.0, 18394.0, 25895.0, 20137.0, 14120.0, 22037.0, 26985.0, ||,  35
--------------------------------------
	簇ID:	 计数
	36:	 1

	样本数据

809171881, 8089679386, ||, 12974.0, 24605.0, 16235.0, 14152.0, 17922.0, 21882.0, 18987.0, 13873.0, 35912.0, 26643.0, 11184.0, 31195.0, ||,  36
--------------------------------------
	簇ID:	 计数
	37:	 1

	样本数据

698188161, 6981881616, ||, 40978.0, 33414.0, 21028.0, 38281.0, 36804.0, 15172.0, 23112.0, 36483.0, 38410.0, 38249.0, 40343.0, 40795.0, ||,  37
--------------------------------------
	簇ID:	 计数
	38:	 1

	样本数据

756005742, 7560057420, ||, 28000.0, 52000.0, 23200.0, 42800.0, 26000.0, 14000.0, 20000.0, 12000.0, 10400.0, 0.0, 0.0, 0.0, ||,  38
--------------------------------------
	簇ID:	 计数
	39:	 1

	样本数据

2180586, 0021805862, ||, 8130.0, 8340.0, 6015.0, 6195.0, 6690.0, 3330.0, 3930.0, 6645.0, 5595.0, 2805.0, 5865.0, 5910.0, ||,  39
--------------------------------------
	簇ID:	 计数
	40:	 16

	样本数据

696125885, 6961258854, ||, 1034.0, 49.0, 1122.0, 227.0, 51.0, 171.0, 239.0, 445.0, 433.0, 95.0, 0.0, 527.0, ||,  40
19063406, 0190634069, ||, 51.0, 0.0, 1853.0, 0.0, 564.0, 0.0, 92.0, 133.0, 210.0, 202.0, 201.0, 302.0, ||,  40
812767641, 8124488227, ||, 1772.0, 0.0, 2285.0, 731.0, 390.0, 215.0, 146.0, 954.0, 397.0, 248.0, 180.0, 114.0, ||,  40
