合约,日期,结算价
ru1204,2011/8/8,33810
ru1204,2011/8/9,33000
ru1204,2011/8/10,33460
ru1204,2011/8/11,34265
ru1204,2011/8/12,34475
ru1204,2011/8/15,34825
ru1204,2011/8/16,34300
ru1204,2011/8/17,34455
ru1204,2011/8/18,34390
ru1204,2011/8/19,33650
ru1204,2011/8/22,33650
ru1204,2011/8/23,33285
ru1204,2011/8/24,33340
ru1204,2011/8/25,33700
ru1204,2011/8/26,33330
ru1204,2011/8/29,33330
ru1204,2011/8/30,34100
ru1204,2011/8/31,34245
ru1204,2011/9/1,34475
ru1204,2011/9/2,34025
ru1204,2011/9/5,33380
ru1204,2011/9/6,32810
ru1204,2011/9/7,33740
ru1204,2011/9/8,34200
ru1204,2011/9/9,34195
ru1204,2011/9/13,33975
ru1204,2011/9/14,33250
ru1204,2011/9/15,33250
ru1204,2011/9/16,33585
ru1204,2011/9/19,32885
ru1204,2011/9/20,32060
ru1204,2011/9/21,31865
ru1204,2011/9/22,30825
ru1204,2011/9/23,29380
ru1204,2011/9/26,28665
ru1204,2011/9/27,28505
ru1204,2011/9/28,27595
ru1204,2011/9/29,26315
ru1204,2011/9/30,27050
ru1204,2011/10/10,27775
ru1204,2011/10/11,28225
ru1204,2011/10/12,28605
ru1204,2011/10/13,28550
ru1204,2011/10/14,28635
ru1204,2011/10/17,29125
ru1204,2011/10/18,27885
ru1204,2011/10/19,26650
ru1204,2011/10/20,25100
ru1204,2011/10/21,24950
ru1204,2011/10/24,26155
ru1204,2011/10/25,26550
ru1204,2011/10/26,26385
ru1204,2011/10/27,26970
ru1204,2011/10/28,28250
ru1204,2011/10/31,27790
ru1204,2011/11/1,27285
ru1204,2011/11/2,26315
ru1204,2011/11/3,26480
ru1204,2011/11/4,26935
ru1204,2011/11/7,26935
ru1204,2011/11/8,26690
ru1204,2011/11/9,26115
ru1204,2011/11/10,24545
ru1204,2011/11/11,24205
ru1204,2011/11/14,25430
ru1204,2011/11/15,25620
ru1204,2011/11/16,25920
ru1204,2011/11/17,26245
ru1204,2011/11/18,25630
ru1204,2011/11/21,25390
ru1204,2011/11/22,25415
ru1204,2011/11/23,25675
ru1204,2011/11/24,25460
ru1204,2011/11/25,25330
ru1204,2011/11/28,25865
ru1204,2011/11/29,25810
ru1204,2011/11/30,25830
ru1204,2011/12/1,26625
ru1204,2011/12/2,26390
ru1204,2011/12/5,26710
ru1204,2011/12/6,26700
ru1204,2011/12/7,27000
ru1204,2011/12/8,27160
ru1204,2011/12/9,26890
ru1204,2011/12/12,26550
ru1204,2011/12/13,26110
ru1204,2011/12/14,26220
ru1204,2011/12/15,25480
ru1204,2011/12/16,25530
ru1204,2011/12/19,25525
ru1204,2011/12/20,25735
ru1204,2011/12/21,26135
ru1204,2011/12/22,26010
ru1204,2011/12/23,26300
ru1204,2011/12/26,26050
ru1204,2011/12/27,25945
ru1204,2011/12/28,25895
ru1204,2011/12/29,25405
ru1204,2011/12/30,25125
ru1205,2011/5/17,32960
ru1205,2011/5/18,32960
ru1205,2011/5/19,32960
ru1205,2011/5/20,32475
ru1205,2011/5/23,32480
ru1205,2011/5/24,32290
ru1205,2011/5/25,33235
ru1205,2011/5/26,33735
ru1205,2011/5/27,33860
ru1205,2011/5/30,33945
ru1205,2011/5/31,33870
ru1205,2011/6/1,33875
ru1205,2011/6/2,33465
ru1205,2011/6/3,34280
ru1205,2011/6/7,34220
ru1205,2011/6/8,33900
ru1205,2011/6/9,34305
ru1205,2011/6/10,34175
ru1205,2011/6/13,33995
ru1205,2011/6/14,34090
ru1205,2011/6/15,34330
ru1205,2011/6/16,34185
ru1205,2011/6/17,34275
ru1205,2011/6/20,34375
ru1205,2011/6/21,34250
ru1205,2011/6/22,33535
ru1205,2011/6/23,32840
ru1205,2011/6/24,32920
ru1205,2011/6/27,31735
ru1205,2011/6/28,31690
ru1205,2011/6/29,31745
ru1205,2011/6/30,32520
ru1205,2011/7/1,32635
ru1205,2011/7/4,33715
ru1205,2011/7/5,34225
ru1205,2011/7/6,34750
ru1205,2011/7/7,34640
ru1205,2011/7/8,35340
ru1205,2011/7/11,34555
ru1205,2011/7/12,34105
ru1205,2011/7/13,34710
ru1205,2011/7/14,35185
ru1205,2011/7/15,35650
ru1205,2011/7/18,36100
ru1205,2011/7/19,36015
ru1205,2011/7/20,36605
ru1205,2011/7/21,36470
ru1205,2011/7/22,36290
ru1205,2011/7/25,36330
ru1205,2011/7/26,36505
ru1205,2011/7/27,36730
ru1205,2011/7/28,36105
ru1205,2011/7/29,35890
ru1205,2011/8/1,36355
ru1205,2011/8/2,36105
ru1205,2011/8/3,36050
ru1205,2011/8/4,35945
ru1205,2011/8/5,34445
ru1205,2011/8/8,34025
ru1205,2011/8/9,32495
ru1205,2011/8/10,33540
ru1205,2011/8/11,34050
ru1205,2011/8/12,34675
ru1205,2011/8/15,34935
ru1205,2011/8/16,34650
ru1205,2011/8/17,34580
ru1205,2011/8/18,34435
ru1205,2011/8/19,33910
ru1205,2011/8/22,34090
ru1205,2011/8/23,33640
ru1205,2011/8/24,33710
ru1205,2011/8/25,33795
ru1205,2011/8/26,33490
ru1205,2011/8/29,33560
ru1205,2011/8/30,34325
ru1205,2011/8/31,34525
ru1205,2011/9/1,34580
ru1205,2011/9/2,34210
ru1205,2011/9/5,33655
ru1205,2011/9/6,33095
ru1205,2011/9/7,33725
ru1205,2011/9/8,34250
ru1205,2011/9/9,34285
ru1205,2011/9/13,33960
ru1205,2011/9/14,33690
ru1205,2011/9/15,33425
ru1205,2011/9/16,33815
ru1205,2011/9/19,32885
ru1205,2011/9/20,32200
ru1205,2011/9/21,32110
ru1205,2011/9/22,30850
ru1205,2011/9/23,29300
ru1205,2011/9/26,28340
ru1205,2011/9/27,28370
ru1205,2011/9/28,27605
ru1205,2011/9/29,26335
ru1205,2011/9/30,27175
ru1205,2011/10/10,27880
ru1205,2011/10/11,28340
ru1205,2011/10/12,28240
ru1205,2011/10/13,28390
ru1205,2011/10/14,28435
ru1205,2011/10/17,28975
ru1205,2011/10/18,27840
ru1205,2011/10/19,26880
ru1205,2011/10/20,25340
ru1205,2011/10/21,24715
ru1205,2011/10/24,25405
ru1205,2011/10/25,26535
ru1205,2011/10/26,26375
ru1205,2011/10/27,27200
ru1205,2011/10/28,28305
ru1205,2011/10/31,27650
ru1205,2011/11/1,27220
ru1205,2011/11/2,26360
ru1205,2011/11/3,26420
ru1205,2011/11/4,26970
ru1205,2011/11/7,26760
ru1205,2011/11/8,26340
ru1205,2011/11/9,25740
ru1205,2011/11/10,24195
ru1205,2011/11/11,23915
ru1205,2011/11/14,24940
ru1205,2011/11/15,25340
ru1205,2011/11/16,25330
ru1205,2011/11/17,25615
ru1205,2011/11/18,25240
ru1205,2011/11/21,24660
ru1205,2011/11/22,24715
ru1205,2011/11/23,24990
ru1205,2011/11/24,24655
ru1205,2011/11/25,24635
ru1205,2011/11/28,25105
ru1205,2011/11/29,25115
ru1205,2011/11/30,24980
ru1205,2011/12/1,25995
ru1205,2011/12/2,25820
ru1205,2011/12/5,26025
ru1205,2011/12/6,25945
ru1205,2011/12/7,26415
ru1205,2011/12/8,26590
ru1205,2011/12/9,26225
ru1205,2011/12/12,25900
ru1205,2011/12/13,25440
ru1205,2011/12/14,25495
ru1205,2011/12/15,24655
ru1205,2011/12/16,24725
ru1205,2011/12/19,24590
ru1205,2011/12/20,24815
ru1205,2011/12/21,25315
ru1205,2011/12/22,25215
ru1205,2011/12/23,25480
ru1205,2011/12/26,25320
ru1205,2011/12/27,25020
ru1205,2011/12/28,24990
ru1205,2011/12/29,24480
ru1205,2011/12/30,24320
ru1206,2011/6/16,34330
ru1206,2011/6/17,34330
ru1206,2011/6/20,34375
ru1206,2011/6/21,34250
ru1206,2011/6/22,33535
ru1206,2011/6/23,32765
ru1206,2011/6/24,32715
ru1206,2011/6/27,31590
ru1206,2011/6/28,31395
ru1206,2011/6/29,31645
ru1206,2011/6/30,32455
ru1206,2011/7/1,32905
ru1206,2011/7/4,33595
ru1206,2011/7/5,33950
ru1206,2011/7/6,34500
ru1206,2011/7/7,34500
ru1206,2011/7/8,35050
ru1206,2011/7/11,34435
ru1206,2011/7/12,33970
ru1206,2011/7/13,34385
ru1206,2011/7/14,34685
ru1206,2011/7/15,35405
ru1206,2011/7/18,36010
ru1206,2011/7/19,36010
ru1206,2011/7/20,36400
ru1206,2011/7/21,36380
ru1206,2011/7/22,36380
ru1206,2011/7/25,36420
ru1206,2011/7/26,36250
ru1206,2011/7/27,36250
ru1206,2011/7/28,35850
ru1206,2011/7/29,35850
ru1206,2011/8/1,36315
ru1206,2011/8/2,36065
ru1206,2011/8/3,36010
ru1206,2011/8/4,35845
ru1206,2011/8/5,34185
ru1206,2011/8/8,34185
ru1206,2011/8/9,32345
ru1206,2011/8/10,32710
ru1206,2011/8/11,33210
ru1206,2011/8/12,34410
ru1206,2011/8/15,34715
ru1206,2011/8/16,34425
ru1206,2011/8/17,34355
ru1206,2011/8/18,34355
ru1206,2011/8/19,33830
ru1206,2011/8/22,34180
ru1206,2011/8/23,33510
ru1206,2011/8/24,33510
ru1206,2011/8/25,33640
ru1206,2011/8/26,33640
ru1206,2011/8/29,33710
ru1206,2011/8/30,34030
ru1206,2011/8/31,34535
ru1206,2011/9/1,34355
ru1206,2011/9/2,34355
ru1206,2011/9/5,33675
ru1206,2011/9/6,32610
ru1206,2011/9/7,33285
ru1206,2011/9/8,33700
ru1206,2011/9/9,34095
ru1206,2011/9/13,33710
ru1206,2011/9/14,33350
ru1206,2011/9/15,33350
ru1206,2011/9/16,33500
ru1206,2011/9/19,32590
ru1206,2011/9/20,32020
ru1206,2011/9/21,31815
ru1206,2011/9/22,30700
ru1206,2011/9/23,28905
ru1206,2011/9/26,27420
ru1206,2011/9/27,28295
ru1206,2011/9/28,27835
ru1206,2011/9/29,26335
ru1206,2011/9/30,27165
ru1206,2011/10/10,27495
ru1206,2011/10/11,28280
ru1206,2011/10/12,28380
ru1206,2011/10/13,28225
ru1206,2011/10/14,28215
ru1206,2011/10/17,28655
ru1206,2011/10/18,27595
ru1206,2011/10/19,26585
ru1206,2011/10/20,25060
ru1206,2011/10/21,24700
ru1206,2011/10/24,25595
ru1206,2011/10/25,26245
ru1206,2011/10/26,26135
ru1206,2011/10/27,27165
ru1206,2011/10/28,28265
ru1206,2011/10/31,27670
ru1206,2011/11/1,27115
ru1206,2011/11/2,26270
ru1206,2011/11/3,26450
ru1206,2011/11/4,26915
ru1206,2011/11/7,26645
ru1206,2011/11/8,26270
ru1206,2011/11/9,25775
ru1206,2011/11/10,24225
ru1206,2011/11/11,23865
ru1206,2011/11/14,25275
ru1206,2011/11/15,25080
ru1206,2011/11/16,25285
ru1206,2011/11/17,25240
ru1206,2011/11/18,24775
ru1206,2011/11/21,24345
ru1206,2011/11/22,24310
ru1206,2011/11/23,24645
ru1206,2011/11/24,24240
ru1206,2011/11/25,24325
ru1206,2011/11/28,24925
ru1206,2011/11/29,25055
ru1206,2011/11/30,24905
ru1206,2011/12/1,25965
ru1206,2011/12/2,25785
ru1206,2011/12/5,25965
ru1206,2011/12/6,25900
ru1206,2011/12/7,26315
ru1206,2011/12/8,26575
ru1206,2011/12/9,26160
ru1206,2011/12/12,25755
ru1206,2011/12/13,25335
ru1206,2011/12/14,25445
ru1206,2011/12/15,24560
ru1206,2011/12/16,24705
ru1206,2011/12/19,24605
ru1206,2011/12/20,24740
ru1206,2011/12/21,25215
ru1206,2011/12/22,25160
ru1206,2011/12/23,25405
ru1206,2011/12/26,25120
ru1206,2011/12/27,24925
ru1206,2011/12/28,24885
ru1206,2011/12/29,24435
ru1206,2011/12/30,24140
ru1207,2011/7/18,35405
ru1207,2011/7/19,35405
ru1207,2011/7/20,36400
ru1207,2011/7/21,36380
ru1207,2011/7/22,36150
ru1207,2011/7/25,36150
ru1207,2011/7/26,35980
ru1207,2011/7/27,36405
ru1207,2011/7/28,36405
ru1207,2011/7/29,36185
ru1207,2011/8/1,36325
ru1207,2011/8/2,35860
ru1207,2011/8/3,35860
ru1207,2011/8/4,35695
ru1207,2011/8/5,34385
ru1207,2011/8/8,33900
ru1207,2011/8/9,32705
ru1207,2011/8/10,33155
ru1207,2011/8/11,33155
ru1207,2011/8/12,34355
ru1207,2011/8/15,34355
ru1207,2011/8/16,34355
ru1207,2011/8/17,34285
ru1207,2011/8/18,34110
ru1207,2011/8/19,33590
ru1207,2011/8/22,33150
ru1207,2011/8/23,33250
ru1207,2011/8/24,33250
ru1207,2011/8/25,33415
ru1207,2011/8/26,33255
ru1207,2011/8/29,33205
ru1207,2011/8/30,34255
ru1207,2011/8/31,34390
ru1207,2011/9/1,34200
ru1207,2011/9/2,33840
ru1207,2011/9/5,33335
ru1207,2011/9/6,32760
ru1207,2011/9/7,33550
ru1207,2011/9/8,34025
ru1207,2011/9/9,33960
ru1207,2011/9/13,33615
ru1207,2011/9/14,33205
ru1207,2011/9/15,33055
ru1207,2011/9/16,33315
ru1207,2011/9/19,32365
ru1207,2011/9/20,31780
ru1207,2011/9/21,31860
ru1207,2011/9/22,30860
ru1207,2011/9/23,29280
ru1207,2011/9/26,28210
ru1207,2011/9/27,28030
ru1207,2011/9/28,27805
ru1207,2011/9/29,26360
ru1207,2011/9/30,26865
ru1207,2011/10/10,27715
ru1207,2011/10/11,28160
ru1207,2011/10/12,28060
ru1207,2011/10/13,28040
ru1207,2011/10/14,28040
ru1207,2011/10/17,28750
ru1207,2011/10/18,27025
ru1207,2011/10/19,27200
ru1207,2011/10/20,25595
ru1207,2011/10/21,24320
ru1207,2011/10/24,25085
ru1207,2011/10/25,26295
ru1207,2011/10/26,26175
ru1207,2011/10/27,26845
ru1207,2011/10/28,28065
ru1207,2011/10/31,27480
ru1207,2011/11/1,26985
ru1207,2011/11/2,26270
ru1207,2011/11/3,26060
ru1207,2011/11/4,26935
ru1207,2011/11/7,26590
ru1207,2011/11/8,26375
ru1207,2011/11/9,25485
ru1207,2011/11/10,23985
ru1207,2011/11/11,23910
ru1207,2011/11/14,25310
ru1207,2011/11/15,25210
ru1207,2011/11/16,24890
ru1207,2011/11/17,25360
ru1207,2011/11/18,24860
ru1207,2011/11/21,24320
ru1207,2011/11/22,24330
ru1207,2011/11/23,24645
ru1207,2011/11/24,24100
ru1207,2011/11/25,24330
ru1207,2011/11/28,24950
ru1207,2011/11/29,25085
ru1207,2011/11/30,24800
ru1207,2011/12/1,26065
ru1207,2011/12/2,25735
ru1207,2011/12/5,25900
ru1207,2011/12/6,25885
ru1207,2011/12/7,26280
ru1207,2011/12/8,26475
ru1207,2011/12/9,26060
ru1207,2011/12/12,25940
ru1207,2011/12/13,25305
ru1207,2011/12/14,25290
ru1207,2011/12/15,24490
ru1207,2011/12/16,24540
ru1207,2011/12/19,24440
ru1207,2011/12/20,24680
ru1207,2011/12/21,25240
ru1207,2011/12/22,25120
ru1207,2011/12/23,25345
ru1207,2011/12/26,25330
ru1207,2011/12/27,24930
ru1207,2011/12/28,24860
ru1207,2011/12/29,24380
ru1207,2011/12/30,24275
ru1208,2011/8/16,34355
ru1208,2011/8/17,34355
ru1208,2011/8/18,34110
ru1208,2011/8/19,33590
ru1208,2011/8/22,33150
ru1208,2011/8/23,33250
ru1208,2011/8/24,33250
ru1208,2011/8/25,33415
ru1208,2011/8/26,33400
ru1208,2011/8/29,34185
ru1208,2011/8/30,34055
ru1208,2011/8/31,34375
ru1208,2011/9/1,34175
ru1208,2011/9/2,34175
ru1208,2011/9/5,33375
ru1208,2011/9/6,32800
ru1208,2011/9/7,33705
ru1208,2011/9/8,33905
ru1208,2011/9/9,33925
ru1208,2011/9/13,33500
ru1208,2011/9/14,33185
ru1208,2011/9/15,33125
ru1208,2011/9/16,33435
ru1208,2011/9/19,32460
ru1208,2011/9/20,32000
ru1208,2011/9/21,31820
ru1208,2011/9/22,30805
ru1208,2011/9/23,29465
ru1208,2011/9/26,28235
ru1208,2011/9/27,28110
ru1208,2011/9/28,27075
ru1208,2011/9/29,26195
ru1208,2011/9/30,26900
ru1208,2011/10/10,27300
ru1208,2011/10/11,27735
ru1208,2011/10/12,27640
ru1208,2011/10/13,27725
ru1208,2011/10/14,27800
ru1208,2011/10/17,28500
ru1208,2011/10/18,27600
ru1208,2011/10/19,27775
ru1208,2011/10/20,26105
ru1208,2011/10/21,24805
ru1208,2011/10/24,26050
ru1208,2011/10/25,26175
ru1208,2011/10/26,25695
ru1208,2011/10/27,26975
ru1208,2011/10/28,28000
ru1208,2011/10/31,27355
ru1208,2011/11/1,26985
ru1208,2011/11/2,26145
ru1208,2011/11/3,26240
ru1208,2011/11/4,27000
ru1208,2011/11/7,26655
ru1208,2011/11/8,26200
ru1208,2011/11/9,25600
ru1208,2011/11/10,24060
ru1208,2011/11/11,24005
ru1208,2011/11/14,25445
ru1208,2011/11/15,25025
ru1208,2011/11/16,25060
ru1208,2011/11/17,25060
ru1208,2011/11/18,25130
ru1208,2011/11/21,24355
ru1208,2011/11/22,24355
ru1208,2011/11/23,24640
ru1208,2011/11/24,24365
ru1208,2011/11/25,24365
ru1208,2011/11/28,24885
ru1208,2011/11/29,24885
ru1208,2011/11/30,25005
ru1208,2011/12/1,25005
ru1208,2011/12/2,24690
ru1208,2011/12/5,25800
ru1208,2011/12/6,25850
ru1208,2011/12/7,26165
ru1208,2011/12/8,26165
ru1208,2011/12/9,26055
ru1208,2011/12/12,25605
ru1208,2011/12/13,25405
ru1208,2011/12/14,25405
ru1208,2011/12/15,24460
ru1208,2011/12/16,24605
ru1208,2011/12/19,24605
ru1208,2011/12/20,24605
ru1208,2011/12/21,25015
ru1208,2011/12/22,25350
ru1208,2011/12/23,25255
ru1208,2011/12/26,25150
ru1208,2011/12/27,24295
ru1208,2011/12/28,24785
ru1208,2011/12/29,24265
ru1208,2011/12/30,24085
ru1209,2011/9/16,33475
ru1209,2011/9/19,32430
ru1209,2011/9/20,31825
ru1209,2011/9/21,31730
ru1209,2011/9/22,30800
ru1209,2011/9/23,29130
ru1209,2011/9/26,28200
ru1209,2011/9/27,28025
ru1209,2011/9/28,27585
ru1209,2011/9/29,26090
ru1209,2011/9/30,26665
ru1209,2011/10/10,27285
ru1209,2011/10/11,27850
ru1209,2011/10/12,27525
ru1209,2011/10/13,27675
ru1209,2011/10/14,27760
ru1209,2011/10/17,28240
ru1209,2011/10/18,27450
ru1209,2011/10/19,25975
ru1209,2011/10/20,24475
ru1209,2011/10/21,24355
ru1209,2011/10/24,25095
ru1209,2011/10/25,26135
ru1209,2011/10/26,26285
ru1209,2011/10/27,27050
ru1209,2011/10/28,28220
ru1209,2011/10/31,27525
ru1209,2011/11/1,27095
ru1209,2011/11/2,26230
ru1209,2011/11/3,26340
ru1209,2011/11/4,26975
ru1209,2011/11/7,26760
ru1209,2011/11/8,26215
ru1209,2011/11/9,25595
ru1209,2011/11/10,24120
ru1209,2011/11/11,23920
ru1209,2011/11/14,25060
ru1209,2011/11/15,25315
ru1209,2011/11/16,25395
ru1209,2011/11/17,25445
ru1209,2011/11/18,24950
ru1209,2011/11/21,24460
ru1209,2011/11/22,24485
ru1209,2011/11/23,24805
ru1209,2011/11/24,25185
ru1209,2011/11/25,24370
ru1209,2011/11/28,24910
ru1209,2011/11/29,24915
ru1209,2011/11/30,24740
ru1209,2011/12/1,25790
ru1209,2011/12/2,25500
ru1209,2011/12/5,25815
ru1209,2011/12/6,25685
ru1209,2011/12/7,26130
ru1209,2011/12/8,26250
ru1209,2011/12/9,25895
ru1209,2011/12/12,25645
ru1209,2011/12/13,25210
ru1209,2011/12/14,25270
ru1209,2011/12/15,24455
ru1209,2011/12/16,24540
ru1209,2011/12/19,24440
ru1209,2011/12/20,24615
ru1209,2011/12/21,24980
ru1209,2011/12/22,24805
ru1209,2011/12/23,24980
ru1209,2011/12/26,24780
ru1209,2011/12/27,24510
ru1209,2011/12/28,24480
ru1209,2011/12/29,23975
ru1209,2011/12/30,23820
ru1210,2011/10/18,27615
ru1210,2011/10/19,26310
ru1210,2011/10/20,24980
ru1210,2011/10/21,24060
ru1210,2011/10/24,24940
ru1210,2011/10/25,26165
ru1210,2011/10/26,26165
ru1210,2011/10/27,26940
ru1210,2011/10/28,28000
ru1210,2011/10/31,27080
ru1210,2011/11/1,27260
ru1210,2011/11/2,26195
ru1210,2011/11/3,26410
ru1210,2011/11/4,26410
ru1210,2011/11/7,26575
ru1210,2011/11/8,26340
ru1210,2011/11/9,26005
ru1210,2011/11/10,24440
ru1210,2011/11/11,23960
ru1210,2011/11/14,24935
ru1210,2011/11/15,25330
ru1210,2011/11/16,25395
ru1210,2011/11/17,25260
ru1210,2011/11/18,25260
ru1210,2011/11/21,24320
ru1210,2011/11/22,24385
ru1210,2011/11/23,24385
ru1210,2011/11/24,24205
ru1210,2011/11/25,24205
ru1210,2011/11/28,24365
ru1210,2011/11/29,24370
ru1210,2011/11/30,24400
ru1210,2011/12/1,25635
ru1210,2011/12/2,25635
ru1210,2011/12/5,25950
ru1210,2011/12/6,25820
ru1210,2011/12/7,26265
ru1210,2011/12/8,26385
ru1210,2011/12/9,26030
ru1210,2011/12/12,25800
ru1210,2011/12/13,25365
ru1210,2011/12/14,25425
ru1210,2011/12/15,24605
ru1210,2011/12/16,24690
ru1210,2011/12/19,24320
ru1210,2011/12/20,24575
ru1210,2011/12/21,24950
ru1210,2011/12/22,24775
ru1210,2011/12/23,24890
ru1210,2011/12/26,24690
ru1210,2011/12/27,24420
ru1210,2011/12/28,24390
ru1210,2011/12/29,24010
ru1210,2011/12/30,23680
ru1211,2011/11/16,25370
ru1211,2011/11/17,25530
ru1211,2011/11/18,25035
ru1211,2011/11/21,24100
ru1211,2011/11/22,23920
ru1211,2011/11/23,24570
ru1211,2011/11/24,23785
ru1211,2011/11/25,24185
ru1211,2011/11/28,24850
ru1211,2011/11/29,24790
ru1211,2011/11/30,24825
ru1211,2011/12/1,25670
ru1211,2011/12/2,25455
ru1211,2011/12/5,25555
ru1211,2011/12/6,25660
ru1211,2011/12/7,26135
ru1211,2011/12/8,26255
ru1211,2011/12/9,25980
ru1211,2011/12/12,25710
ru1211,2011/12/13,25285
ru1211,2011/12/14,25285
ru1211,2011/12/15,24415
ru1211,2011/12/16,24500
ru1211,2011/12/19,24500
ru1211,2011/12/20,24500
ru1211,2011/12/21,24500
ru1211,2011/12/22,24500
ru1211,2011/12/23,24500
ru1211,2011/12/26,24500
ru1211,2011/12/27,24500
ru1211,2011/12/28,24500
ru1211,2011/12/29,24035
ru1211,2011/12/30,23655
wr1101,2011/1/4,4700
wr1101,2011/1/5,4700
wr1101,2011/1/6,4700
wr1101,2011/1/7,4700
wr1101,2011/1/10,4700
wr1101,2011/1/11,4700
wr1101,2011/1/12,4700
wr1101,2011/1/13,4700
wr1101,2011/1/14,4700
wr1101,2011/1/17,4700
wr1102,2011/1/4,4732
wr1102,2011/1/5,4732
wr1102,2011/1/6,4732
wr1102,2011/1/7,4501
wr1102,2011/1/10,4650
wr1102,2011/1/11,4650
wr1102,2011/1/12,4650
wr1102,2011/1/13,4625
wr1102,2011/1/14,4848
wr1102,2011/1/17,4848
wr1102,2011/1/18,4848
wr1102,2011/1/19,4848
wr1102,2011/1/20,4848
wr1102,2011/1/21,4848
wr1102,2011/1/24,4848
wr1102,2011/1/25,4848
wr1102,2011/1/26,4848
wr1102,2011/1/27,4848
wr1102,2011/1/28,4848
wr1102,2011/1/31,4848
wr1102,2011/2/1,4848
wr1102,2011/2/9,4848
wr1102,2011/2/10,4848
wr1102,2011/2/11,4848
wr1102,2011/2/14,4848
wr1102,2011/2/15,4848
wr1103,2011/1/4,4726
wr1103,2011/1/5,4726
wr1103,2011/1/6,4763
wr1103,2011/1/7,4763
wr1103,2011/1/10,4886
wr1103,2011/1/11,4886
wr1103,2011/1/12,4886
wr1103,2011/1/13,4871
wr1103,2011/1/14,4871
wr1103,2011/1/17,4871
wr1103,2011/1/18,4871
wr1103,2011/1/19,4871
wr1103,2011/1/20,4871
wr1103,2011/1/21,4871
wr1103,2011/1/24,4871
wr1103,2011/1/25,4871
wr1103,2011/1/26,4871
wr1103,2011/1/27,5005
wr1103,2011/1/28,5005
wr1103,2011/1/31,5005
wr1103,2011/2/1,5005
wr1103,2011/2/9,5005
wr1103,2011/2/10,5005
wr1103,2011/2/11,5005
wr1103,2011/2/14,5005
wr1103,2011/2/15,5005
wr1103,2011/2/16,5005
wr1103,2011/2/17,5005
wr1103,2011/2/18,5005
wr1103,2011/2/21,5005
wr1103,2011/2/22,5005
wr1103,2011/2/23,5005
wr1103,2011/2/24,5005
wr1103,2011/2/25,5005
wr1103,2011/2/28,5005
wr1103,2011/3/1,5005
wr1103,2011/3/2,5005
wr1103,2011/3/3,5005
wr1103,2011/3/4,5005
wr1103,2011/3/7,5005
wr1103,2011/3/8,5005
wr1103,2011/3/9,5005
wr1103,2011/3/10,5005
wr1103,2011/3/11,5005
wr1103,2011/3/14,5005
wr1103,2011/3/15,5005
wr1104,2011/1/4,4790
wr1104,2011/1/5,4790
wr1104,2011/1/6,4790
wr1104,2011/1/7,4556
wr1104,2011/1/10,4673
wr1104,2011/1/11,4823
wr1104,2011/1/12,4823
wr1104,2011/1/13,4823
wr1104,2011/1/14,4868
wr1104,2011/1/17,4871
wr1104,2011/1/18,4871
wr1104,2011/1/19,4871
wr1104,2011/1/20,4871
wr1104,2011/1/21,4871
wr1104,2011/1/24,4871
wr1104,2011/1/25,4871
wr1104,2011/1/26,4871
wr1104,2011/1/27,4871
wr1104,2011/1/28,4959
wr1104,2011/1/31,4959
wr1104,2011/2/1,4959
wr1104,2011/2/9,4959
wr1104,2011/2/10,4959
wr1104,2011/2/11,4959
wr1104,2011/2/14,4959
wr1104,2011/2/15,4959
wr1104,2011/2/16,4959
wr1104,2011/2/17,4959
wr1104,2011/2/18,4959
wr1104,2011/2/21,4959
wr1104,2011/2/22,4959
wr1104,2011/2/23,4959
wr1104,2011/2/24,4959
wr1104,2011/2/25,4959
wr1104,2011/2/28,4959
wr1104,2011/3/1,4879
wr1104,2011/3/2,4881
wr1104,2011/3/3,4881
wr1104,2011/3/4,4881
wr1104,2011/3/7,4881
wr1104,2011/3/8,4881
wr1104,2011/3/9,4881
wr1104,2011/3/10,4881
wr1104,2011/3/11,4881
wr1104,2011/3/14,4881
wr1104,2011/3/15,4881
wr1104,2011/3/16,4881
wr1104,2011/3/17,4881
wr1104,2011/3/18,4881
wr1104,2011/3/21,4881
wr1104,2011/3/22,4881
wr1104,2011/3/23,4881
wr1104,2011/3/24,4881
wr1104,2011/3/25,4881
wr1104,2011/3/28,4881
wr1104,2011/3/29,4881
wr1104,2011/3/30,4881
wr1104,2011/3/31,4881
wr1104,2011/4/1,4881
wr1104,2011/4/6,4881
wr1104,2011/4/7,4881
wr1104,2011/4/8,4881
wr1104,2011/4/11,4881
wr1104,2011/4/12,4881
wr1104,2011/4/13,4881
wr1104,2011/4/14,4881
wr1104,2011/4/15,4881
wr1105,2011/1/4,4779
wr1105,2011/1/5,4779
wr1105,2011/1/6,4790
wr1105,2011/1/7,4556
wr1105,2011/1/10,4701
wr1105,2011/1/11,4701
wr1105,2011/1/12,4715
wr1105,2011/1/13,4715
wr1105,2011/1/14,4751
wr1105,2011/1/17,4823
wr1105,2011/1/18,4852
wr1105,2011/1/19,4781
wr1105,2011/1/20,4788
wr1105,2011/1/21,4800
wr1105,2011/1/24,4909
wr1105,2011/1/25,4808
wr1105,2011/1/26,4846
wr1105,2011/1/27,4799
wr1105,2011/1/28,4834
wr1105,2011/1/31,4849
wr1105,2011/2/1,4849
wr1105,2011/2/9,4849
wr1105,2011/2/10,4878
wr1105,2011/2/11,4878
wr1105,2011/2/14,4878
wr1105,2011/2/15,4978
