合约,日期,结算价
fu1307,2012/7/26,4669
fu1307,2012/7/27,4701
fu1307,2012/7/30,4693
fu1307,2012/7/31,4693
fu1307,2012/8/1,4692
fu1307,2012/8/2,4698
fu1307,2012/8/3,4687
fu1307,2012/8/6,4687
fu1307,2012/8/7,4724
fu1307,2012/8/8,4725
fu1307,2012/8/9,4702
fu1307,2012/8/10,4686
fu1307,2012/8/13,4692
fu1307,2012/8/14,4752
fu1307,2012/8/15,4707
fu1307,2012/8/16,4710
fu1307,2012/8/17,4723
fu1307,2012/8/20,4696
fu1307,2012/8/21,4710
fu1307,2012/8/22,4703
fu1307,2012/8/23,4680
fu1307,2012/8/24,4724
fu1307,2012/8/27,4727
fu1307,2012/8/28,4715
fu1307,2012/8/29,4694
fu1307,2012/8/30,4684
fu1307,2012/8/31,4670
fu1307,2012/9/3,4710
fu1307,2012/9/4,4731
fu1307,2012/9/5,4686
fu1307,2012/9/6,4669
fu1307,2012/9/7,4673
fu1307,2012/9/10,4622
fu1307,2012/9/11,4099
fu1307,2012/9/12,4344
fu1307,2012/9/13,4604
fu1307,2012/9/14,4880
fu1307,2012/9/17,4960
fu1307,2012/9/18,4931
fu1307,2012/9/19,4917
fu1307,2012/9/20,4854
fu1307,2012/9/21,4863
fu1307,2012/9/24,4872
fu1307,2012/9/25,5164
fu1307,2012/9/26,5156
fu1307,2012/9/27,5156
fu1307,2012/9/28,5191
fu1307,2012/10/8,5109
fu1307,2012/10/9,5154
fu1307,2012/10/10,5251
fu1307,2012/10/11,5362
fu1307,2012/10/12,5354
fu1307,2012/10/15,5452
fu1307,2012/10/16,5126
fu1307,2012/10/17,5131
fu1307,2012/10/18,5117
fu1307,2012/10/19,5110
fu1307,2012/10/22,5090
fu1307,2012/10/23,5102
fu1307,2012/10/24,5079
fu1307,2012/10/25,5071
fu1307,2012/10/26,5056
fu1307,2012/10/29,5052
fu1307,2012/10/30,5048
fu1307,2012/10/31,4896
fu1307,2012/11/1,4832
fu1307,2012/11/2,4832
fu1307,2012/11/5,4832
fu1307,2012/11/6,4857
fu1307,2012/11/7,4857
fu1307,2012/11/8,4857
fu1307,2012/11/9,4857
fu1307,2012/11/12,4857
fu1307,2012/11/13,4857
fu1307,2012/11/14,4857
fu1307,2012/11/15,4857
fu1307,2012/11/16,4857
fu1307,2012/11/19,4857
fu1307,2012/11/20,4857
fu1307,2012/11/21,4857
fu1307,2012/11/22,4857
fu1307,2012/11/23,4857
fu1307,2012/11/26,4857
fu1307,2012/11/27,4857
fu1307,2012/11/28,4857
fu1307,2012/11/29,4857
fu1307,2012/11/30,4857
fu1307,2012/12/3,4857
fu1307,2012/12/4,4857
fu1307,2012/12/5,4857
fu1307,2012/12/6,4857
fu1307,2012/12/7,4857
fu1307,2012/12/10,4857
fu1307,2012/12/11,4857
fu1307,2012/12/12,4857
fu1307,2012/12/13,4857
fu1307,2012/12/14,4916
fu1307,2012/12/17,4917
fu1307,2012/12/18,4917
fu1307,2012/12/19,4917
fu1307,2012/12/20,4917
fu1307,2012/12/21,4917
fu1307,2012/12/24,4917
fu1307,2012/12/25,4917
fu1307,2012/12/26,4917
fu1307,2012/12/27,4917
fu1307,2012/12/28,4934
fu1307,2012/12/31,4879
fu1308,2012/8/1,4693
fu1308,2012/8/2,4693
fu1308,2012/8/3,4687
fu1308,2012/8/6,4687
fu1308,2012/8/7,4724
fu1308,2012/8/8,4725
fu1308,2012/8/9,4702
fu1308,2012/8/10,4686
fu1308,2012/8/13,4692
fu1308,2012/8/14,4752
fu1308,2012/8/15,4707
fu1308,2012/8/16,4710
fu1308,2012/8/17,4723
fu1308,2012/8/20,4696
fu1308,2012/8/21,4710
fu1308,2012/8/22,4703
fu1308,2012/8/23,4680
fu1308,2012/8/24,4724
fu1308,2012/8/27,4727
fu1308,2012/8/28,4715
fu1308,2012/8/29,4694
fu1308,2012/8/30,4684
fu1308,2012/8/31,4670
fu1308,2012/9/3,4710
fu1308,2012/9/4,4731
fu1308,2012/9/5,4686
fu1308,2012/9/6,4669
fu1308,2012/9/7,4673
fu1308,2012/9/10,4622
fu1308,2012/9/11,4099
fu1308,2012/9/12,4344
fu1308,2012/9/13,4604
fu1308,2012/9/14,4880
fu1308,2012/9/17,4960
fu1308,2012/9/18,4931
fu1308,2012/9/19,4917
fu1308,2012/9/20,4854
fu1308,2012/9/21,4863
fu1308,2012/9/24,4872
fu1308,2012/9/25,5164
fu1308,2012/9/26,5156
fu1308,2012/9/27,5156
fu1308,2012/9/28,5191
fu1308,2012/10/8,5109
fu1308,2012/10/9,5154
fu1308,2012/10/10,5251
fu1308,2012/10/11,5362
fu1308,2012/10/12,5354
fu1308,2012/10/15,5452
fu1308,2012/10/16,5126
fu1308,2012/10/17,5131
fu1308,2012/10/18,5117
fu1308,2012/10/19,5110
fu1308,2012/10/22,5090
fu1308,2012/10/23,5102
fu1308,2012/10/24,5079
fu1308,2012/10/25,5071
fu1308,2012/10/26,5056
fu1308,2012/10/29,5054
fu1308,2012/10/30,5050
fu1308,2012/10/31,4898
fu1308,2012/11/1,4834
fu1308,2012/11/2,4830
fu1308,2012/11/5,4805
fu1308,2012/11/6,4830
fu1308,2012/11/7,4875
fu1308,2012/11/8,4866
fu1308,2012/11/9,4881
fu1308,2012/11/12,4830
fu1308,2012/11/13,4842
fu1308,2012/11/14,4920
fu1308,2012/11/15,4867
fu1308,2012/11/16,4854
fu1308,2012/11/19,4997
fu1308,2012/11/20,4955
fu1308,2012/11/21,4936
fu1308,2012/11/22,4946
fu1308,2012/11/23,4914
fu1308,2012/11/26,4983
fu1308,2012/11/27,4918
fu1308,2012/11/28,4911
fu1308,2012/11/29,4897
fu1308,2012/11/30,4920
fu1308,2012/12/3,4935
fu1308,2012/12/4,4940
fu1308,2012/12/5,4946
fu1308,2012/12/6,4919
fu1308,2012/12/7,4962
fu1308,2012/12/10,4903
fu1308,2012/12/11,4920
fu1308,2012/12/12,4906
fu1308,2012/12/13,4857
fu1308,2012/12/14,4916
fu1308,2012/12/17,4917
fu1308,2012/12/18,4943
fu1308,2012/12/19,4961
fu1308,2012/12/20,4961
fu1308,2012/12/21,4959
fu1308,2012/12/24,5050
fu1308,2012/12/25,4981
fu1308,2012/12/26,4993
fu1308,2012/12/27,5024
fu1308,2012/12/28,5041
fu1308,2012/12/31,5010
fu1309,2012/9/3,4670
fu1309,2012/9/4,4670
fu1309,2012/9/5,4686
fu1309,2012/9/6,4669
fu1309,2012/9/7,4673
fu1309,2012/9/10,4622
fu1309,2012/9/11,4099
fu1309,2012/9/12,4344
fu1309,2012/9/13,4604
fu1309,2012/9/14,4880
fu1309,2012/9/17,4960
fu1309,2012/9/18,4931
fu1309,2012/9/19,4917
fu1309,2012/9/20,4854
fu1309,2012/9/21,4863
fu1309,2012/9/24,4872
fu1309,2012/9/25,5164
fu1309,2012/9/26,5156
fu1309,2012/9/27,5156
fu1309,2012/9/28,5191
fu1309,2012/10/8,5109
fu1309,2012/10/9,5154
fu1309,2012/10/10,5251
fu1309,2012/10/11,5362
fu1309,2012/10/12,5354
fu1309,2012/10/15,5452
fu1309,2012/10/16,5126
fu1309,2012/10/17,5131
fu1309,2012/10/18,5117
fu1309,2012/10/19,5110
fu1309,2012/10/22,5090
fu1309,2012/10/23,5102
fu1309,2012/10/24,5079
fu1309,2012/10/25,5071
fu1309,2012/10/26,5056
fu1309,2012/10/29,5054
fu1309,2012/10/30,5050
fu1309,2012/10/31,4898
fu1309,2012/11/1,4834
fu1309,2012/11/2,4830
fu1309,2012/11/5,4805
fu1309,2012/11/6,4830
fu1309,2012/11/7,4875
fu1309,2012/11/8,4866
fu1309,2012/11/9,4881
fu1309,2012/11/12,4830
fu1309,2012/11/13,4842
fu1309,2012/11/14,4920
fu1309,2012/11/15,4867
fu1309,2012/11/16,4854
fu1309,2012/11/19,4997
fu1309,2012/11/20,4955
fu1309,2012/11/21,4936
fu1309,2012/11/22,4946
fu1309,2012/11/23,4914
fu1309,2012/11/26,4983
fu1309,2012/11/27,4918
fu1309,2012/11/28,4911
fu1309,2012/11/29,4897
fu1309,2012/11/30,4920
fu1309,2012/12/3,4935
fu1309,2012/12/4,4940
fu1309,2012/12/5,4946
fu1309,2012/12/6,4919
fu1309,2012/12/7,4962
fu1309,2012/12/10,4903
fu1309,2012/12/11,4920
fu1309,2012/12/12,4906
fu1309,2012/12/13,4857
fu1309,2012/12/14,4916
fu1309,2012/12/17,4917
fu1309,2012/12/18,4943
fu1309,2012/12/19,4961
fu1309,2012/12/20,4961
fu1309,2012/12/21,4959
fu1309,2012/12/24,5050
fu1309,2012/12/25,4981
fu1309,2012/12/26,4993
fu1309,2012/12/27,5024
fu1309,2012/12/28,5041
fu1309,2012/12/31,5010
fu1310,2012/10/8,5191
fu1310,2012/10/9,5191
fu1310,2012/10/10,5251
fu1310,2012/10/11,5362
fu1310,2012/10/12,5354
fu1310,2012/10/15,5452
fu1310,2012/10/16,5126
fu1310,2012/10/17,5131
fu1310,2012/10/18,5117
fu1310,2012/10/19,5110
fu1310,2012/10/22,5090
fu1310,2012/10/23,5102
fu1310,2012/10/24,5079
fu1310,2012/10/25,5071
fu1310,2012/10/26,5056
fu1310,2012/10/29,5054
fu1310,2012/10/30,5050
fu1310,2012/10/31,4898
fu1310,2012/11/1,4834
fu1310,2012/11/2,4830
fu1310,2012/11/5,4805
fu1310,2012/11/6,4805
fu1310,2012/11/7,4850
fu1310,2012/11/8,4841
fu1310,2012/11/9,4856
fu1310,2012/11/12,4805
fu1310,2012/11/13,4817
fu1310,2012/11/14,4895
fu1310,2012/11/15,4843
fu1310,2012/11/16,4830
fu1310,2012/11/19,4972
fu1310,2012/11/20,4930
fu1310,2012/11/21,4911
fu1310,2012/11/22,4921
fu1310,2012/11/23,4889
fu1310,2012/11/26,4958
fu1310,2012/11/27,4894
fu1310,2012/11/28,4887
fu1310,2012/11/29,4873
fu1310,2012/11/30,4896
fu1310,2012/12/3,4911
fu1310,2012/12/4,4916
fu1310,2012/12/5,4922
fu1310,2012/12/6,4895
fu1310,2012/12/7,4938
fu1310,2012/12/10,4879
fu1310,2012/12/11,4896
fu1310,2012/12/12,4882
fu1310,2012/12/13,4833
fu1310,2012/12/14,4892
fu1310,2012/12/17,4893
fu1310,2012/12/18,4919
fu1310,2012/12/19,4937
fu1310,2012/12/20,4937
fu1310,2012/12/21,4935
fu1310,2012/12/24,5026
fu1310,2012/12/25,4958
fu1310,2012/12/26,4970
fu1310,2012/12/27,5001
fu1310,2012/12/28,4999
fu1310,2012/12/31,4968
fu1311,2012/11/1,4898
fu1311,2012/11/2,4898
fu1311,2012/11/5,4805
fu1311,2012/11/6,4805
fu1311,2012/11/7,4850
fu1311,2012/11/8,4841
fu1311,2012/11/9,4856
fu1311,2012/11/12,4805
fu1311,2012/11/13,4817
fu1311,2012/11/14,4895
fu1311,2012/11/15,4843
fu1311,2012/11/16,4830
fu1311,2012/11/19,4972
fu1311,2012/11/20,4930
fu1311,2012/11/21,4911
fu1311,2012/11/22,4921
fu1311,2012/11/23,4889
fu1311,2012/11/26,4958
fu1311,2012/11/27,4894
fu1311,2012/11/28,4887
fu1311,2012/11/29,4873
fu1311,2012/11/30,4896
fu1311,2012/12/3,4911
fu1311,2012/12/4,4916
fu1311,2012/12/5,4922
fu1311,2012/12/6,4895
fu1311,2012/12/7,4938
fu1311,2012/12/10,4879
fu1311,2012/12/11,4896
fu1311,2012/12/12,4882
fu1311,2012/12/13,4833
fu1311,2012/12/14,4892
fu1311,2012/12/17,4893
fu1311,2012/12/18,4919
fu1311,2012/12/19,4937
fu1311,2012/12/20,4937
fu1311,2012/12/21,4935
fu1311,2012/12/24,5026
fu1311,2012/12/25,4958
fu1311,2012/12/26,4970
fu1311,2012/12/27,5001
fu1311,2012/12/28,4999
fu1311,2012/12/31,4968
fu1312,2012/12/3,4896
fu1312,2012/12/4,4896
fu1312,2012/12/5,4922
fu1312,2012/12/6,4895
fu1312,2012/12/7,4938
fu1312,2012/12/10,4879
fu1312,2012/12/11,4896
fu1312,2012/12/12,4882
fu1312,2012/12/13,4833
fu1312,2012/12/14,4892
fu1312,2012/12/17,4893
fu1312,2012/12/18,4919
fu1312,2012/12/19,4937
fu1312,2012/12/20,4937
fu1312,2012/12/21,4935
fu1312,2012/12/24,5026
fu1312,2012/12/25,4958
fu1312,2012/12/26,4970
fu1312,2012/12/27,5001
fu1312,2012/12/28,4999
fu1312,2012/12/31,4968
pb1201,2012/1/4,15275
pb1201,2012/1/5,15280
pb1201,2012/1/6,15180
pb1201,2012/1/9,15110
pb1201,2012/1/10,15180
pb1201,2012/1/11,15250
pb1201,2012/1/12,15300
pb1201,2012/1/13,15350
pb1202,2012/1/4,15350
pb1202,2012/1/5,15345
pb1202,2012/1/6,15220
pb1202,2012/1/9,15165
pb1202,2012/1/10,15200
pb1202,2012/1/11,15335
pb1202,2012/1/12,15305
pb1202,2012/1/13,15325
pb1202,2012/1/16,15350
pb1202,2012/1/17,15545
pb1202,2012/1/18,15725
pb1202,2012/1/19,15860
pb1202,2012/1/20,16095
pb1202,2012/1/30,16165
pb1202,2012/1/31,16060
pb1202,2012/2/1,15935
pb1202,2012/2/2,15940
pb1202,2012/2/3,15940
pb1202,2012/2/6,16180
pb1202,2012/2/7,16080
pb1202,2012/2/8,15655
pb1202,2012/2/9,15925
pb1202,2012/2/10,15950
pb1202,2012/2/13,15940
pb1202,2012/2/14,15940
pb1202,2012/2/15,15850
pb1203,2012/1/4,15345
pb1203,2012/1/5,15320
pb1203,2012/1/6,15210
pb1203,2012/1/9,15155
pb1203,2012/1/10,15220
pb1203,2012/1/11,15330
pb1203,2012/1/12,15340
pb1203,2012/1/13,15420
pb1203,2012/1/16,15385
pb1203,2012/1/17,15580
pb1203,2012/1/18,15745
pb1203,2012/1/19,15925
pb1203,2012/1/20,16095
pb1203,2012/1/30,16260
pb1203,2012/1/31,16145
pb1203,2012/2/1,16040
pb1203,2012/2/2,16080
pb1203,2012/2/3,16075
pb1203,2012/2/6,16275
pb1203,2012/2/7,16085
pb1203,2012/2/8,16150
pb1203,2012/2/9,16125
pb1203,2012/2/10,16125
pb1203,2012/2/13,16005
pb1203,2012/2/14,15905
pb1203,2012/2/15,15875
pb1203,2012/2/16,15580
pb1203,2012/2/17,15620
pb1203,2012/2/20,15640
pb1203,2012/2/21,15725
pb1203,2012/2/22,15755
pb1203,2012/2/23,15820
pb1203,2012/2/24,15910
pb1203,2012/2/27,16030
pb1203,2012/2/28,16120
pb1203,2012/2/29,16140
pb1203,2012/3/1,15995
pb1203,2012/3/2,15985
pb1203,2012/3/5,15990
pb1203,2012/3/6,15860
pb1203,2012/3/7,15595
pb1203,2012/3/8,15685
pb1203,2012/3/9,15820
pb1203,2012/3/12,15745
pb1203,2012/3/13,15875
pb1203,2012/3/14,15910
pb1203,2012/3/15,15715
pb1204,2012/1/4,15380
pb1204,2012/1/5,15350
pb1204,2012/1/6,15195
pb1204,2012/1/9,15150
pb1204,2012/1/10,15245
pb1204,2012/1/11,15315
pb1204,2012/1/12,15385
pb1204,2012/1/13,15430
pb1204,2012/1/16,15390
pb1204,2012/1/17,15570
pb1204,2012/1/18,15785
pb1204,2012/1/19,15905
pb1204,2012/1/20,16075
pb1204,2012/1/30,16250
pb1204,2012/1/31,16160
pb1204,2012/2/1,16035
pb1204,2012/2/2,16050
pb1204,2012/2/3,16115
pb1204,2012/2/6,16290
pb1204,2012/2/7,16120
pb1204,2012/2/8,16210
pb1204,2012/2/9,16215
pb1204,2012/2/10,16210
pb1204,2012/2/13,16090
pb1204,2012/2/14,15955
pb1204,2012/2/15,15915
pb1204,2012/2/16,15605
pb1204,2012/2/17,15655
pb1204,2012/2/20,15685
pb1204,2012/2/21,15760
pb1204,2012/2/22,15815
pb1204,2012/2/23,15885
pb1204,2012/2/24,15985
pb1204,2012/2/27,16150
pb1204,2012/2/28,16265
pb1204,2012/2/29,16300
pb1204,2012/3/1,16145
pb1204,2012/3/2,16150
pb1204,2012/3/5,16155
pb1204,2012/3/6,15975
pb1204,2012/3/7,15665
pb1204,2012/3/8,15780
pb1204,2012/3/9,15920
pb1204,2012/3/12,15915
pb1204,2012/3/13,16010
pb1204,2012/3/14,16025
pb1204,2012/3/15,15800
pb1204,2012/3/16,15900
pb1204,2012/3/19,15810
pb1204,2012/3/20,15810
pb1204,2012/3/21,15690
pb1204,2012/3/22,15625
pb1204,2012/3/23,15550
pb1204,2012/3/26,15610
pb1204,2012/3/27,15625
pb1204,2012/3/28,15600
pb1204,2012/3/29,15475
pb1204,2012/3/30,15515
pb1204,2012/4/5,15500
pb1204,2012/4/6,15655
pb1204,2012/4/9,15695
pb1204,2012/4/10,15695
pb1204,2012/4/11,15555
pb1204,2012/4/12,15670
pb1204,2012/4/13,15780
pb1204,2012/4/16,15780
pb1205,2012/1/4,15230
pb1205,2012/1/5,15255
pb1205,2012/1/6,15255
pb1205,2012/1/9,15145
pb1205,2012/1/10,15200
pb1205,2012/1/11,15440
pb1205,2012/1/12,15405
pb1205,2012/1/13,15420
pb1205,2012/1/16,15420
pb1205,2012/1/17,15600
pb1205,2012/1/18,15700
pb1205,2012/1/19,15970
pb1205,2012/1/20,16000
pb1205,2012/1/30,16000
pb1205,2012/1/31,16110
pb1205,2012/2/1,16110
pb1205,2012/2/2,16110
pb1205,2012/2/3,16110
pb1205,2012/2/6,16240
pb1205,2012/2/7,16205
pb1205,2012/2/8,16260
pb1205,2012/2/9,16265
pb1205,2012/2/10,16330
pb1205,2012/2/13,16325
pb1205,2012/2/14,16185
pb1205,2012/2/15,15960
pb1205,2012/2/16,15625
pb1205,2012/2/17,15680
pb1205,2012/2/20,15705
pb1205,2012/2/21,15825
pb1205,2012/2/22,15845
pb1205,2012/2/23,15900
pb1205,2012/2/24,16010
pb1205,2012/2/27,16180
pb1205,2012/2/28,16295
pb1205,2012/2/29,16320
pb1205,2012/3/1,16180
pb1205,2012/3/2,16180
pb1205,2012/3/5,16195
pb1205,2012/3/6,16045
pb1205,2012/3/7,15725
pb1205,2012/3/8,15830
pb1205,2012/3/9,15935
pb1205,2012/3/12,15920
pb1205,2012/3/13,16030
pb1205,2012/3/14,16010
pb1205,2012/3/15,15840
pb1205,2012/3/16,15965
pb1205,2012/3/19,15860
pb1205,2012/3/20,15850
pb1205,2012/3/21,15700
pb1205,2012/3/22,15630
pb1205,2012/3/23,15550
pb1205,2012/3/26,15610
pb1205,2012/3/27,15635
pb1205,2012/3/28,15565
pb1205,2012/3/29,15445
pb1205,2012/3/30,15510
pb1205,2012/4/5,15470
pb1205,2012/4/6,15590
pb1205,2012/4/9,15650
pb1205,2012/4/10,15660
pb1205,2012/4/11,15490
pb1205,2012/4/12,15625
pb1205,2012/4/13,15760
pb1205,2012/4/16,15600
pb1205,2012/4/17,15665
pb1205,2012/4/18,15725
pb1205,2012/4/19,15655
pb1205,2012/4/20,15730
pb1205,2012/4/23,15800
pb1205,2012/4/24,15735
pb1205,2012/4/25,15745
pb1205,2012/4/26,15770
pb1205,2012/4/27,15850
pb1205,2012/5/2,15970
pb1205,2012/5/3,15855
pb1205,2012/5/4,15835
pb1205,2012/5/7,15735
pb1205,2012/5/8,15805
pb1205,2012/5/9,15695
pb1205,2012/5/10,15700
pb1205,2012/5/11,15670
pb1205,2012/5/14,15475
pb1205,2012/5/15,15100
pb1206,2012/1/4,15350
pb1206,2012/1/5,15320
pb1206,2012/1/6,15320
pb1206,2012/1/9,15320
pb1206,2012/1/10,15320
pb1206,2012/1/11,15560
pb1206,2012/1/12,15520
pb1206,2012/1/13,15565
pb1206,2012/1/16,15525
pb1206,2012/1/17,15705
pb1206,2012/1/18,15920
pb1206,2012/1/19,16190
pb1206,2012/1/20,16365
pb1206,2012/1/30,16540
pb1206,2012/1/31,16445
pb1206,2012/2/1,16315
pb1206,2012/2/2,16335
pb1206,2012/2/3,16400
pb1206,2012/2/6,16580
pb1206,2012/2/7,16405
pb1206,2012/2/8,16500
pb1206,2012/2/9,16505
pb1206,2012/2/10,16470
pb1206,2012/2/13,16350
pb1206,2012/2/14,16200
pb1206,2012/2/15,15975
pb1206,2012/2/16,15625
pb1206,2012/2/17,15660
pb1206,2012/2/20,15660
pb1206,2012/2/21,15660
pb1206,2012/2/22,15680
pb1206,2012/2/23,15735
pb1206,2012/2/24,15845
pb1206,2012/2/27,16350
pb1206,2012/2/28,16350
pb1206,2012/2/29,16380
pb1206,2012/3/1,16245
pb1206,2012/3/2,16275
pb1206,2012/3/5,16230
pb1206,2012/3/6,16070
pb1206,2012/3/7,15780
pb1206,2012/3/8,15780
pb1206,2012/3/9,16075
pb1206,2012/3/12,16075
pb1206,2012/3/13,16100
pb1206,2012/3/14,16125
pb1206,2012/3/15,15885
pb1206,2012/3/16,16000
pb1206,2012/3/19,15885
pb1206,2012/3/20,15875
pb1206,2012/3/21,15735
pb1206,2012/3/22,15655
pb1206,2012/3/23,15560
pb1206,2012/3/26,15610
pb1206,2012/3/27,15635
pb1206,2012/3/28,15560
pb1206,2012/3/29,15435
pb1206,2012/3/30,15495
pb1206,2012/4/5,15460
pb1206,2012/4/6,15580
pb1206,2012/4/9,15650
pb1206,2012/4/10,15640
pb1206,2012/4/11,15465
pb1206,2012/4/12,15615
pb1206,2012/4/13,15735
pb1206,2012/4/16,15565
pb1206,2012/4/17,15635
pb1206,2012/4/18,15705
pb1206,2012/4/19,15650
pb1206,2012/4/20,15720
pb1206,2012/4/23,15785
pb1206,2012/4/24,15725
pb1206,2012/4/25,15740
pb1206,2012/4/26,15770
pb1206,2012/4/27,15840
pb1206,2012/5/2,15930
pb1206,2012/5/3,15860
pb1206,2012/5/4,15795
pb1206,2012/5/7,15720
pb1206,2012/5/8,15795
pb1206,2012/5/9,15690
pb1206,2012/5/10,15655
pb1206,2012/5/11,15640
pb1206,2012/5/14,15610
pb1206,2012/5/15,15505
pb1206,2012/5/16,15410
pb1206,2012/5/17,15355
pb1206,2012/5/18,15165
pb1206,2012/5/21,15285
pb1206,2012/5/22,15275
pb1206,2012/5/23,15165
pb1206,2012/5/24,15160
pb1206,2012/5/25,15175
pb1206,2012/5/28,15250
pb1206,2012/5/29,15285
pb1206,2012/5/30,15160
pb1206,2012/5/31,15160
pb1206,2012/6/1,15150
pb1206,2012/6/4,15150
pb1206,2012/6/5,15060
pb1206,2012/6/6,15080
pb1206,2012/6/7,15060
pb1206,2012/6/8,15050
pb1206,2012/6/11,15155
pb1206,2012/6/12,15055
pb1206,2012/6/13,15045
pb1206,2012/6/14,15100
pb1206,2012/6/15,15170
pb1207,2012/1/4,15735
pb1207,2012/1/5,15770
pb1207,2012/1/6,15610
pb1207,2012/1/9,15495
pb1207,2012/1/10,15595
pb1207,2012/1/11,15840
pb1207,2012/1/12,15800
pb1207,2012/1/13,15845
pb1207,2012/1/16,15805
pb1207,2012/1/17,15990
pb1207,2012/1/18,16005
pb1207,2012/1/19,16280
pb1207,2012/1/20,16455
pb1207,2012/1/30,16635
pb1207,2012/1/31,16595
pb1207,2012/2/1,16465
pb1207,2012/2/2,16465
pb1207,2012/2/3,16530
pb1207,2012/2/6,16710
pb1207,2012/2/7,16450
pb1207,2012/2/8,16545
pb1207,2012/2/9,16550
pb1207,2012/2/10,16550
pb1207,2012/2/13,16430
pb1207,2012/2/14,16350
pb1207,2012/2/15,16200
pb1207,2012/2/16,16000
pb1207,2012/2/17,16000
pb1207,2012/2/20,15995
pb1207,2012/2/21,15995
pb1207,2012/2/22,16015
pb1207,2012/2/23,16075
pb1207,2012/2/24,16185
pb1207,2012/2/27,16475
pb1207,2012/2/28,16475
pb1207,2012/2/29,16475
pb1207,2012/3/1,16430
pb1207,2012/3/2,16460
pb1207,2012/3/5,16410
pb1207,2012/3/6,16285
pb1207,2012/3/7,15990
pb1207,2012/3/8,15990
pb1207,2012/3/9,15990
pb1207,2012/3/12,16000
pb1207,2012/3/13,16025
pb1207,2012/3/14,16025
pb1207,2012/3/15,16025
pb1207,2012/3/16,16110
pb1207,2012/3/19,15935
pb1207,2012/3/20,15900
pb1207,2012/3/21,15760
pb1207,2012/3/22,15690
pb1207,2012/3/23,15685
pb1207,2012/3/26,15630
pb1207,2012/3/27,15640
pb1207,2012/3/28,15565
pb1207,2012/3/29,15450
pb1207,2012/3/30,15495
pb1207,2012/4/5,15475
pb1207,2012/4/6,15610
pb1207,2012/4/9,15660
pb1207,2012/4/10,15640
pb1207,2012/4/11,15470
pb1207,2012/4/12,15605
pb1207,2012/4/13,15735
pb1207,2012/4/16,15570
pb1207,2012/4/17,15630
pb1207,2012/4/18,15690
pb1207,2012/4/19,15650
pb1207,2012/4/20,15710
pb1207,2012/4/23,15780
pb1207,2012/4/24,15730
pb1207,2012/4/25,15735
pb1207,2012/4/26,15765
pb1207,2012/4/27,15835
pb1207,2012/5/2,15925
pb1207,2012/5/3,15850
pb1207,2012/5/4,15785
pb1207,2012/5/7,15700
pb1207,2012/5/8,15765
pb1207,2012/5/9,15665
pb1207,2012/5/10,15640
pb1207,2012/5/11,15610
pb1207,2012/5/14,15575
pb1207,2012/5/15,15460
pb1207,2012/5/16,15375
pb1207,2012/5/17,15310
pb1207,2012/5/18,15125
pb1207,2012/5/21,15240
pb1207,2012/5/22,15250
pb1207,2012/5/23,15185
pb1207,2012/5/24,15215
pb1207,2012/5/25,15170
pb1207,2012/5/28,15265
pb1207,2012/5/29,15265
pb1207,2012/5/30,15130
pb1207,2012/5/31,15055
pb1207,2012/6/1,15075
pb1207,2012/6/4,14935
pb1207,2012/6/5,15045
pb1207,2012/6/6,15075
pb1207,2012/6/7,15120
pb1207,2012/6/8,15030
pb1207,2012/6/11,15110
pb1207,2012/6/12,15035
pb1207,2012/6/13,15095
pb1207,2012/6/14,15060
pb1207,2012/6/15,15130
pb1207,2012/6/18,15165
pb1207,2012/6/19,15080
pb1207,2012/6/20,15110
pb1207,2012/6/21,14955
pb1207,2012/6/25,14855
pb1207,2012/6/26,14715
pb1207,2012/6/27,14475
pb1207,2012/6/28,14535
pb1207,2012/6/29,14645
pb1207,2012/7/2,14755
pb1207,2012/7/3,14965
pb1207,2012/7/4,14960
pb1207,2012/7/5,15015
pb1207,2012/7/6,14940
pb1207,2012/7/9,14925
pb1207,2012/7/10,14950
pb1207,2012/7/11,14920
pb1207,2012/7/12,14930
pb1207,2012/7/13,15000
pb1207,2012/7/16,15075
pb1208,2012/1/4,15350
pb1208,2012/1/5,15380
pb1208,2012/1/6,15225
pb1208,2012/1/9,15115
pb1208,2012/1/10,15210
pb1208,2012/1/11,15450
pb1208,2012/1/12,15410
pb1208,2012/1/13,15455
pb1208,2012/1/16,15415
pb1208,2012/1/17,15595
pb1208,2012/1/18,15605
pb1208,2012/1/19,15870
pb1208,2012/1/20,16040
pb1208,2012/1/30,16215
pb1208,2012/1/31,16125
pb1208,2012/2/1,16000
pb1208,2012/2/2,16015
pb1208,2012/2/3,16080
pb1208,2012/2/6,16255
pb1208,2012/2/7,16085
pb1208,2012/2/8,16175
pb1208,2012/2/9,16105
pb1208,2012/2/10,16170
pb1208,2012/2/13,16050
pb1208,2012/2/14,16600
pb1208,2012/2/15,16370
pb1208,2012/2/16,16010
pb1208,2012/2/17,16065
pb1208,2012/2/20,16090
pb1208,2012/2/21,16215
pb1208,2012/2/22,16235
pb1208,2012/2/23,16295
pb1208,2012/2/24,16405
pb1208,2012/2/27,16700
pb1208,2012/2/28,16820
pb1208,2012/2/29,16850
pb1208,2012/3/1,16710
pb1208,2012/3/2,16740
pb1208,2012/3/5,16690
pb1208,2012/3/6,16535
pb1208,2012/3/7,16235
pb1208,2012/3/8,16345
pb1208,2012/3/9,16650
pb1208,2012/3/12,16635
pb1208,2012/3/13,16660
pb1208,2012/3/14,16685
