合约,日期,结算价
rb1405,2013/8/20,3869
rb1405,2013/8/21,3864
rb1405,2013/8/22,3848
rb1405,2013/8/23,3877
rb1405,2013/8/26,3896
rb1405,2013/8/27,3873
rb1405,2013/8/28,3875
rb1405,2013/8/29,3831
rb1405,2013/8/30,3825
rb1405,2013/9/2,3863
rb1405,2013/9/3,3855
rb1405,2013/9/4,3844
rb1405,2013/9/5,3835
rb1405,2013/9/6,3811
rb1405,2013/9/9,3832
rb1405,2013/9/10,3817
rb1405,2013/9/11,3821
rb1405,2013/9/12,3808
rb1405,2013/9/13,3762
rb1405,2013/9/16,3729
rb1405,2013/9/17,3722
rb1405,2013/9/18,3718
rb1405,2013/9/23,3735
rb1405,2013/9/24,3733
rb1405,2013/9/25,3712
rb1405,2013/9/26,3703
rb1405,2013/9/27,3680
rb1405,2013/9/30,3689
rb1405,2013/10/8,3656
rb1405,2013/10/9,3693
rb1405,2013/10/10,3683
rb1405,2013/10/11,3686
rb1405,2013/10/14,3704
rb1405,2013/10/15,3722
rb1405,2013/10/16,3700
rb1405,2013/10/17,3690
rb1405,2013/10/18,3652
rb1405,2013/10/21,3640
rb1405,2013/10/22,3646
rb1405,2013/10/23,3643
rb1405,2013/10/24,3614
rb1405,2013/10/25,3604
rb1405,2013/10/28,3585
rb1405,2013/10/29,3593
rb1405,2013/10/30,3623
rb1405,2013/10/31,3637
rb1405,2013/11/1,3665
rb1405,2013/11/4,3673
rb1405,2013/11/5,3670
rb1405,2013/11/6,3655
rb1405,2013/11/7,3668
rb1405,2013/11/8,3671
rb1405,2013/11/11,3656
rb1405,2013/11/12,3669
rb1405,2013/11/13,3663
rb1405,2013/11/14,3629
rb1405,2013/11/15,3614
rb1405,2013/11/18,3595
rb1405,2013/11/19,3604
rb1405,2013/11/20,3637
rb1405,2013/11/21,3623
rb1405,2013/11/22,3621
rb1405,2013/11/25,3628
rb1405,2013/11/26,3657
rb1405,2013/11/27,3654
rb1405,2013/11/28,3667
rb1405,2013/11/29,3670
rb1405,2013/12/2,3686
rb1405,2013/12/3,3697
rb1405,2013/12/4,3718
rb1405,2013/12/5,3704
rb1405,2013/12/6,3690
rb1405,2013/12/9,3717
rb1405,2013/12/10,3719
rb1405,2013/12/11,3716
rb1405,2013/12/12,3734
rb1405,2013/12/13,3689
rb1405,2013/12/16,3679
rb1405,2013/12/17,3676
rb1405,2013/12/18,3653
rb1405,2013/12/19,3657
rb1405,2013/12/20,3650
rb1405,2013/12/23,3615
rb1405,2013/12/24,3623
rb1405,2013/12/25,3611
rb1405,2013/12/26,3598
rb1405,2013/12/27,3609
rb1405,2013/12/30,3602
rb1405,2013/12/31,3575
rb1406,2013/6/18,3646
rb1406,2013/6/19,3646
rb1406,2013/6/20,3630
rb1406,2013/6/21,3655
rb1406,2013/6/24,3650
rb1406,2013/6/25,3650
rb1406,2013/6/26,3616
rb1406,2013/6/27,3599
rb1406,2013/6/28,3604
rb1406,2013/7/1,3629
rb1406,2013/7/2,3648
rb1406,2013/7/3,3668
rb1406,2013/7/4,3698
rb1406,2013/7/5,3698
rb1406,2013/7/8,3688
rb1406,2013/7/9,3668
rb1406,2013/7/10,3691
rb1406,2013/7/11,3727
rb1406,2013/7/12,3723
rb1406,2013/7/15,3723
rb1406,2013/7/16,3735
rb1406,2013/7/17,3735
rb1406,2013/7/18,3735
rb1406,2013/7/19,3760
rb1406,2013/7/22,3748
rb1406,2013/7/23,3755
rb1406,2013/7/24,3750
rb1406,2013/7/25,3750
rb1406,2013/7/26,3750
rb1406,2013/7/29,3733
rb1406,2013/7/30,3731
rb1406,2013/7/31,3712
rb1406,2013/8/1,3712
rb1406,2013/8/2,3727
rb1406,2013/8/5,3745
rb1406,2013/8/6,3738
rb1406,2013/8/7,3745
rb1406,2013/8/8,3794
rb1406,2013/8/9,3798
rb1406,2013/8/12,3826
rb1406,2013/8/13,3863
rb1406,2013/8/14,3875
rb1406,2013/8/15,3871
rb1406,2013/8/16,3876
rb1406,2013/8/19,3875
rb1406,2013/8/20,3874
rb1406,2013/8/21,3872
rb1406,2013/8/22,3847
rb1406,2013/8/23,3884
rb1406,2013/8/26,3884
rb1406,2013/8/27,3901
rb1406,2013/8/28,3903
rb1406,2013/8/29,3837
rb1406,2013/8/30,3837
rb1406,2013/9/2,3877
rb1406,2013/9/3,3863
rb1406,2013/9/4,3853
rb1406,2013/9/5,3841
rb1406,2013/9/6,3829
rb1406,2013/9/9,3841
rb1406,2013/9/10,3826
rb1406,2013/9/11,3829
rb1406,2013/9/12,3821
rb1406,2013/9/13,3775
rb1406,2013/9/16,3745
rb1406,2013/9/17,3745
rb1406,2013/9/18,3741
rb1406,2013/9/23,3745
rb1406,2013/9/24,3743
rb1406,2013/9/25,3732
rb1406,2013/9/26,3713
rb1406,2013/9/27,3691
rb1406,2013/9/30,3691
rb1406,2013/10/8,3670
rb1406,2013/10/9,3719
rb1406,2013/10/10,3696
rb1406,2013/10/11,3696
rb1406,2013/10/14,3714
rb1406,2013/10/15,3730
rb1406,2013/10/16,3710
rb1406,2013/10/17,3701
rb1406,2013/10/18,3658
rb1406,2013/10/21,3637
rb1406,2013/10/22,3648
rb1406,2013/10/23,3636
rb1406,2013/10/24,3614
rb1406,2013/10/25,3618
rb1406,2013/10/28,3595
rb1406,2013/10/29,3619
rb1406,2013/10/30,3617
rb1406,2013/10/31,3639
rb1406,2013/11/1,3669
rb1406,2013/11/4,3672
rb1406,2013/11/5,3662
rb1406,2013/11/6,3647
rb1406,2013/11/7,3677
rb1406,2013/11/8,3680
rb1406,2013/11/11,3648
rb1406,2013/11/12,3667
rb1406,2013/11/13,3663
rb1406,2013/11/14,3639
rb1406,2013/11/15,3622
rb1406,2013/11/18,3602
rb1406,2013/11/19,3607
rb1406,2013/11/20,3642
rb1406,2013/11/21,3640
rb1406,2013/11/22,3617
rb1406,2013/11/25,3622
rb1406,2013/11/26,3663
rb1406,2013/11/27,3657
rb1406,2013/11/28,3679
rb1406,2013/11/29,3675
rb1406,2013/12/2,3688
rb1406,2013/12/3,3705
rb1406,2013/12/4,3721
rb1406,2013/12/5,3710
rb1406,2013/12/6,3693
rb1406,2013/12/9,3720
rb1406,2013/12/10,3723
rb1406,2013/12/11,3720
rb1406,2013/12/12,3734
rb1406,2013/12/13,3699
rb1406,2013/12/16,3682
rb1406,2013/12/17,3677
rb1406,2013/12/18,3648
rb1406,2013/12/19,3650
rb1406,2013/12/20,3642
rb1406,2013/12/23,3611
rb1406,2013/12/24,3617
rb1406,2013/12/25,3608
rb1406,2013/12/26,3599
rb1406,2013/12/27,3608
rb1406,2013/12/30,3619
rb1406,2013/12/31,3572
rb1407,2013/7/16,3723
rb1407,2013/7/17,3744
rb1407,2013/7/18,3744
rb1407,2013/7/19,3764
rb1407,2013/7/22,3752
rb1407,2013/7/23,3756
rb1407,2013/7/24,3758
rb1407,2013/7/25,3758
rb1407,2013/7/26,3747
rb1407,2013/7/29,3719
rb1407,2013/7/30,3706
rb1407,2013/7/31,3706
rb1407,2013/8/1,3715
rb1407,2013/8/2,3735
rb1407,2013/8/5,3740
rb1407,2013/8/6,3740
rb1407,2013/8/7,3779
rb1407,2013/8/8,3806
rb1407,2013/8/9,3804
rb1407,2013/8/12,3840
rb1407,2013/8/13,3881
rb1407,2013/8/14,3892
rb1407,2013/8/15,3890
rb1407,2013/8/16,3890
rb1407,2013/8/19,3886
rb1407,2013/8/20,3879
rb1407,2013/8/21,3877
rb1407,2013/8/22,3872
rb1407,2013/8/23,3891
rb1407,2013/8/26,3918
rb1407,2013/8/27,3900
rb1407,2013/8/28,3903
rb1407,2013/8/29,3867
rb1407,2013/8/30,3861
rb1407,2013/9/2,3895
rb1407,2013/9/3,3882
rb1407,2013/9/4,3867
rb1407,2013/9/5,3858
rb1407,2013/9/6,3845
rb1407,2013/9/9,3845
rb1407,2013/9/10,3845
rb1407,2013/9/11,3833
rb1407,2013/9/12,3833
rb1407,2013/9/13,3787
rb1407,2013/9/16,3767
rb1407,2013/9/17,3767
rb1407,2013/9/18,3752
rb1407,2013/9/23,3770
rb1407,2013/9/24,3745
rb1407,2013/9/25,3726
rb1407,2013/9/26,3717
rb1407,2013/9/27,3693
rb1407,2013/9/30,3699
rb1407,2013/10/8,3672
rb1407,2013/10/9,3725
rb1407,2013/10/10,3696
rb1407,2013/10/11,3713
rb1407,2013/10/14,3731
rb1407,2013/10/15,3747
rb1407,2013/10/16,3725
rb1407,2013/10/17,3716
rb1407,2013/10/18,3690
rb1407,2013/10/21,3664
rb1407,2013/10/22,3660
rb1407,2013/10/23,3648
rb1407,2013/10/24,3637
rb1407,2013/10/25,3600
rb1407,2013/10/28,3587
rb1407,2013/10/29,3600
rb1407,2013/10/30,3634
rb1407,2013/10/31,3646
rb1407,2013/11/1,3682
rb1407,2013/11/4,3676
rb1407,2013/11/5,3671
rb1407,2013/11/6,3651
rb1407,2013/11/7,3670
rb1407,2013/11/8,3670
rb1407,2013/11/11,3646
rb1407,2013/11/12,3665
rb1407,2013/11/13,3661
rb1407,2013/11/14,3625
rb1407,2013/11/15,3613
rb1407,2013/11/18,3602
rb1407,2013/11/19,3623
rb1407,2013/11/20,3637
rb1407,2013/11/21,3637
rb1407,2013/11/22,3630
rb1407,2013/11/25,3635
rb1407,2013/11/26,3685
rb1407,2013/11/27,3679
rb1407,2013/11/28,3701
rb1407,2013/11/29,3697
rb1407,2013/12/2,3697
rb1407,2013/12/3,3713
rb1407,2013/12/4,3730
rb1407,2013/12/5,3713
rb1407,2013/12/6,3699
rb1407,2013/12/9,3724
rb1407,2013/12/10,3722
rb1407,2013/12/11,3705
rb1407,2013/12/12,3744
rb1407,2013/12/13,3702
rb1407,2013/12/16,3682
rb1407,2013/12/17,3682
rb1407,2013/12/18,3656
rb1407,2013/12/19,3656
rb1407,2013/12/20,3653
rb1407,2013/12/23,3628
rb1407,2013/12/24,3639
rb1407,2013/12/25,3626
rb1407,2013/12/26,3617
rb1407,2013/12/27,3628
rb1407,2013/12/30,3605
rb1407,2013/12/31,3558
rb1408,2013/8/16,3893
rb1408,2013/8/19,3871
rb1408,2013/8/20,3891
rb1408,2013/8/21,3889
rb1408,2013/8/22,3885
rb1408,2013/8/23,3914
rb1408,2013/8/26,3936
rb1408,2013/8/27,3899
rb1408,2013/8/28,3911
rb1408,2013/8/29,3873
rb1408,2013/8/30,3864
rb1408,2013/9/2,3901
rb1408,2013/9/3,3917
rb1408,2013/9/4,3883
rb1408,2013/9/5,3875
rb1408,2013/9/6,3864
rb1408,2013/9/9,3880
rb1408,2013/9/10,3870
rb1408,2013/9/11,3865
rb1408,2013/9/12,3856
rb1408,2013/9/13,3807
rb1408,2013/9/16,3784
rb1408,2013/9/17,3786
rb1408,2013/9/18,3772
rb1408,2013/9/23,3785
rb1408,2013/9/24,3785
rb1408,2013/9/25,3739
rb1408,2013/9/26,3729
rb1408,2013/9/27,3703
rb1408,2013/9/30,3712
rb1408,2013/10/8,3685
rb1408,2013/10/9,3738
rb1408,2013/10/10,3711
rb1408,2013/10/11,3732
rb1408,2013/10/14,3732
rb1408,2013/10/15,3756
rb1408,2013/10/16,3748
rb1408,2013/10/17,3746
rb1408,2013/10/18,3695
rb1408,2013/10/21,3678
rb1408,2013/10/22,3678
rb1408,2013/10/23,3660
rb1408,2013/10/24,3630
rb1408,2013/10/25,3615
rb1408,2013/10/28,3601
rb1408,2013/10/29,3614
rb1408,2013/10/30,3648
rb1408,2013/10/31,3648
rb1408,2013/11/1,3677
rb1408,2013/11/4,3683
rb1408,2013/11/5,3676
rb1408,2013/11/6,3663
rb1408,2013/11/7,3693
rb1408,2013/11/8,3685
rb1408,2013/11/11,3651
rb1408,2013/11/12,3670
rb1408,2013/11/13,3667
rb1408,2013/11/14,3655
rb1408,2013/11/15,3606
rb1408,2013/11/18,3606
rb1408,2013/11/19,3627
rb1408,2013/11/20,3653
rb1408,2013/11/21,3635
rb1408,2013/11/22,3635
rb1408,2013/11/25,3644
rb1408,2013/11/26,3694
rb1408,2013/11/27,3684
rb1408,2013/11/28,3684
rb1408,2013/11/29,3687
rb1408,2013/12/2,3699
rb1408,2013/12/3,3699
rb1408,2013/12/4,3716
rb1408,2013/12/5,3715
rb1408,2013/12/6,3700
rb1408,2013/12/9,3727
rb1408,2013/12/10,3727
rb1408,2013/12/11,3724
rb1408,2013/12/12,3741
rb1408,2013/12/13,3703
rb1408,2013/12/16,3693
rb1408,2013/12/17,3693
rb1408,2013/12/18,3693
rb1408,2013/12/19,3695
rb1408,2013/12/20,3650
rb1408,2013/12/23,3646
rb1408,2013/12/24,3657
rb1408,2013/12/25,3629
rb1408,2013/12/26,3629
rb1408,2013/12/27,3637
rb1408,2013/12/30,3634
rb1408,2013/12/31,3605
rb1409,2013/9/17,3786
rb1409,2013/9/18,3775
rb1409,2013/9/23,3796
rb1409,2013/9/24,3775
rb1409,2013/9/25,3753
rb1409,2013/9/26,3734
rb1409,2013/9/27,3715
rb1409,2013/9/30,3724
rb1409,2013/10/8,3703
rb1409,2013/10/9,3742
rb1409,2013/10/10,3734
rb1409,2013/10/11,3742
rb1409,2013/10/14,3757
rb1409,2013/10/15,3777
rb1409,2013/10/16,3758
rb1409,2013/10/17,3748
rb1409,2013/10/18,3694
rb1409,2013/10/21,3671
rb1409,2013/10/22,3677
rb1409,2013/10/23,3668
rb1409,2013/10/24,3641
rb1409,2013/10/25,3638
rb1409,2013/10/28,3624
rb1409,2013/10/29,3627
rb1409,2013/10/30,3653
rb1409,2013/10/31,3657
rb1409,2013/11/1,3687
rb1409,2013/11/4,3690
rb1409,2013/11/5,3688
rb1409,2013/11/6,3676
rb1409,2013/11/7,3689
rb1409,2013/11/8,3688
rb1409,2013/11/11,3670
rb1409,2013/11/12,3681
rb1409,2013/11/13,3675
rb1409,2013/11/14,3647
rb1409,2013/11/15,3626
rb1409,2013/11/18,3622
rb1409,2013/11/19,3626
rb1409,2013/11/20,3649
rb1409,2013/11/21,3650
rb1409,2013/11/22,3643
rb1409,2013/11/25,3649
rb1409,2013/11/26,3681
rb1409,2013/11/27,3681
rb1409,2013/11/28,3692
rb1409,2013/11/29,3689
rb1409,2013/12/2,3706
rb1409,2013/12/3,3719
rb1409,2013/12/4,3738
rb1409,2013/12/5,3724
rb1409,2013/12/6,3703
rb1409,2013/12/9,3725
rb1409,2013/12/10,3735
rb1409,2013/12/11,3741
rb1409,2013/12/12,3755
rb1409,2013/12/13,3709
rb1409,2013/12/16,3712
rb1409,2013/12/17,3712
rb1409,2013/12/18,3693
rb1409,2013/12/19,3699
rb1409,2013/12/20,3677
rb1409,2013/12/23,3653
rb1409,2013/12/24,3661
rb1409,2013/12/25,3648
rb1409,2013/12/26,3642
rb1409,2013/12/27,3651
rb1409,2013/12/30,3658
rb1409,2013/12/31,3637
rb1410,2013/10/16,3778
rb1410,2013/10/17,3773
rb1410,2013/10/18,3684
rb1410,2013/10/21,3669
rb1410,2013/10/22,3679
rb1410,2013/10/23,3683
rb1410,2013/10/24,3655
rb1410,2013/10/25,3658
rb1410,2013/10/28,3639
rb1410,2013/10/29,3643
rb1410,2013/10/30,3677
rb1410,2013/10/31,3695
rb1410,2013/11/1,3715
rb1410,2013/11/4,3729
rb1410,2013/11/5,3730
rb1410,2013/11/6,3703
rb1410,2013/11/7,3718
rb1410,2013/11/8,3711
rb1410,2013/11/11,3702
rb1410,2013/11/12,3704
rb1410,2013/11/13,3692
rb1410,2013/11/14,3652
rb1410,2013/11/15,3645
rb1410,2013/11/18,3638
rb1410,2013/11/19,3652
rb1410,2013/11/20,3677
rb1410,2013/11/21,3663
rb1410,2013/11/22,3662
rb1410,2013/11/25,3669
rb1410,2013/11/26,3700
rb1410,2013/11/27,3700
rb1410,2013/11/28,3711
rb1410,2013/11/29,3709
rb1410,2013/12/2,3723
rb1410,2013/12/3,3737
rb1410,2013/12/4,3755
rb1410,2013/12/5,3742
rb1410,2013/12/6,3720
rb1410,2013/12/9,3739
rb1410,2013/12/10,3743
rb1410,2013/12/11,3752
rb1410,2013/12/12,3763
rb1410,2013/12/13,3719
rb1410,2013/12/16,3716
rb1410,2013/12/17,3718
rb1410,2013/12/18,3701
rb1410,2013/12/19,3702
rb1410,2013/12/20,3696
rb1410,2013/12/23,3663
rb1410,2013/12/24,3675
rb1410,2013/12/25,3669
rb1410,2013/12/26,3661
rb1410,2013/12/27,3673
rb1410,2013/12/30,3665
rb1410,2013/12/31,3650
rb1411,2013/11/18,3645
rb1411,2013/11/19,3659
rb1411,2013/11/20,3667
rb1411,2013/11/21,3667
rb1411,2013/11/22,3690
rb1411,2013/11/25,3697
rb1411,2013/11/26,3697
rb1411,2013/11/27,3697
rb1411,2013/11/28,3715
rb1411,2013/11/29,3710
rb1411,2013/12/2,3718
rb1411,2013/12/3,3728
rb1411,2013/12/4,3754
rb1411,2013/12/5,3739
rb1411,2013/12/6,3726
rb1411,2013/12/9,3745
rb1411,2013/12/10,3744
rb1411,2013/12/11,3769
rb1411,2013/12/12,3768
rb1411,2013/12/13,3719
rb1411,2013/12/16,3717
rb1411,2013/12/17,3740
rb1411,2013/12/18,3706
rb1411,2013/12/19,3705
rb1411,2013/12/20,3704
rb1411,2013/12/23,3661
rb1411,2013/12/24,3688
rb1411,2013/12/25,3669
rb1411,2013/12/26,3673
rb1411,2013/12/27,3676
rb1411,2013/12/30,3648
rb1411,2013/12/31,3648
rb1412,2013/12/17,3736
rb1412,2013/12/18,3720
rb1412,2013/12/19,3720
rb1412,2013/12/20,3713
rb1412,2013/12/23,3688
rb1412,2013/12/24,3688
rb1412,2013/12/25,3684
rb1412,2013/12/26,3673
rb1412,2013/12/27,3681
rb1412,2013/12/30,3669
rb1412,2013/12/31,3662
ru1301,2013/1/4,25865
ru1301,2013/1/7,25695
ru1301,2013/1/8,25550
ru1301,2013/1/9,25585
ru1301,2013/1/10,25665
ru1301,2013/1/11,25590
ru1301,2013/1/14,25265
ru1301,2013/1/15,25210
ru1303,2013/1/4,26025
ru1303,2013/1/7,25860
ru1303,2013/1/8,25700
ru1303,2013/1/9,25795
ru1303,2013/1/10,25860
ru1303,2013/1/11,25785
ru1303,2013/1/14,25495
ru1303,2013/1/15,25450
ru1303,2013/1/16,25175
ru1303,2013/1/17,25265
ru1303,2013/1/18,25525
ru1303,2013/1/21,25320
ru1303,2013/1/22,25640
ru1303,2013/1/23,25655
ru1303,2013/1/24,25340
ru1303,2013/1/25,25275
ru1303,2013/1/28,25140
ru1303,2013/1/29,25400
ru1303,2013/1/30,25675
ru1303,2013/1/31,25785
ru1303,2013/2/1,25730
ru1303,2013/2/4,26260
ru1303,2013/2/5,26235
ru1303,2013/2/6,26270
ru1303,2013/2/7,25955
ru1303,2013/2/8,25985
ru1303,2013/2/18,25560
ru1303,2013/2/19,25320
ru1303,2013/2/20,25145
ru1303,2013/2/21,24340
ru1303,2013/2/22,24395
ru1303,2013/2/25,24015
ru1303,2013/2/26,23820
ru1303,2013/2/27,23985
ru1303,2013/2/28,24155
ru1303,2013/3/1,23585
ru1303,2013/3/4,23420
ru1303,2013/3/5,23675
ru1303,2013/3/6,23755
ru1303,2013/3/7,23580
ru1303,2013/3/8,23435
ru1303,2013/3/11,23605
ru1303,2013/3/12,23095
ru1303,2013/3/13,22690
ru1303,2013/3/14,22260
ru1303,2013/3/15,22320
ru1304,2013/1/4,26255
ru1304,2013/1/7,25950
ru1304,2013/1/8,25965
ru1304,2013/1/9,25900
ru1304,2013/1/10,25985
ru1304,2013/1/11,26255
ru1304,2013/1/14,25580
ru1304,2013/1/15,25535
ru1304,2013/1/16,25535
ru1304,2013/1/17,25455
ru1304,2013/1/18,25730
ru1304,2013/1/21,25595
ru1304,2013/1/22,25885
ru1304,2013/1/23,25885
ru1304,2013/1/24,25465
ru1304,2013/1/25,25560
ru1304,2013/1/28,25400
ru1304,2013/1/29,25585
ru1304,2013/1/30,25925
ru1304,2013/1/31,26010
ru1304,2013/2/1,26105
ru1304,2013/2/4,26520
ru1304,2013/2/5,26475
ru1304,2013/2/6,26520
ru1304,2013/2/7,26250
ru1304,2013/2/8,26230
ru1304,2013/2/18,25790
ru1304,2013/2/19,25580
ru1304,2013/2/20,25315
ru1304,2013/2/21,24630
ru1304,2013/2/22,24635
ru1304,2013/2/25,24330
ru1304,2013/2/26,23995
ru1304,2013/2/27,24210
ru1304,2013/2/28,24460
ru1304,2013/3/1,24020
ru1304,2013/3/4,24020
ru1304,2013/3/5,23985
ru1304,2013/3/6,23835
ru1304,2013/3/7,23630
ru1304,2013/3/8,23745
ru1304,2013/3/11,23715
ru1304,2013/3/12,23330
ru1304,2013/3/13,22920
ru1304,2013/3/14,22370
ru1304,2013/3/15,22490
ru1304,2013/3/18,21825
ru1304,2013/3/19,22050
ru1304,2013/3/20,22255
ru1304,2013/3/21,22495
ru1304,2013/3/22,22275
ru1304,2013/3/25,22400
ru1304,2013/3/26,22115
ru1304,2013/3/27,22180
ru1304,2013/3/28,21980
ru1304,2013/3/29,21340
ru1304,2013/4/1,21095
ru1304,2013/4/2,20740
ru1304,2013/4/3,20740
ru1304,2013/4/8,20775
ru1304,2013/4/9,21045
ru1304,2013/4/10,21105
ru1304,2013/4/11,21055
ru1304,2013/4/12,20740
ru1304,2013/4/15,19885
ru1305,2013/1/4,26510
ru1305,2013/1/7,26245
ru1305,2013/1/8,26100
ru1305,2013/1/9,26110
ru1305,2013/1/10,26165
ru1305,2013/1/11,26160
ru1305,2013/1/14,25805
ru1305,2013/1/15,25745
ru1305,2013/1/16,25475
ru1305,2013/1/17,25535
ru1305,2013/1/18,25870
ru1305,2013/1/21,25780
ru1305,2013/1/22,26065
ru1305,2013/1/23,26090
ru1305,2013/1/24,25730
ru1305,2013/1/25,25705
ru1305,2013/1/28,25585
ru1305,2013/1/29,25825
ru1305,2013/1/30,26155
ru1305,2013/1/31,26235
ru1305,2013/2/1,26290
ru1305,2013/2/4,26770
ru1305,2013/2/5,26785
ru1305,2013/2/6,26775
ru1305,2013/2/7,26455
ru1305,2013/2/8,26490
ru1305,2013/2/18,26065
ru1305,2013/2/19,25780
ru1305,2013/2/20,25610
ru1305,2013/2/21,24765
ru1305,2013/2/22,24825
ru1305,2013/2/25,24490
ru1305,2013/2/26,24230
ru1305,2013/2/27,24355
ru1305,2013/2/28,24660
ru1305,2013/3/1,24110
ru1305,2013/3/4,23860
ru1305,2013/3/5,24130
ru1305,2013/3/6,24075
ru1305,2013/3/7,23905
ru1305,2013/3/8,23875
ru1305,2013/3/11,23980
ru1305,2013/3/12,23500
ru1305,2013/3/13,22990
ru1305,2013/3/14,22460
ru1305,2013/3/15,22640
ru1305,2013/3/18,22000
ru1305,2013/3/19,22215
ru1305,2013/3/20,22380
ru1305,2013/3/21,22670
ru1305,2013/3/22,22440
ru1305,2013/3/25,22560
ru1305,2013/3/26,22350
ru1305,2013/3/27,22390
ru1305,2013/3/28,21945
ru1305,2013/3/29,21605
ru1305,2013/4/1,21270
ru1305,2013/4/2,20910
ru1305,2013/4/3,20915
ru1305,2013/4/8,20890
ru1305,2013/4/9,21220
ru1305,2013/4/10,21280
ru1305,2013/4/11,21225
ru1305,2013/4/12,20870
ru1305,2013/4/15,20035
ru1305,2013/4/16,18985
ru1305,2013/4/17,18970
ru1305,2013/4/18,18205
ru1305,2013/4/19,18595
ru1305,2013/4/22,18480
ru1305,2013/4/23,18125
ru1305,2013/4/24,18425
ru1305,2013/4/25,18675
ru1305,2013/4/26,18895
ru1305,2013/5/2,18420
ru1305,2013/5/3,19160
ru1305,2013/5/6,19670
ru1305,2013/5/7,19500
ru1305,2013/5/8,19725
ru1305,2013/5/9,19920
ru1305,2013/5/10,20050
ru1305,2013/5/13,20320
ru1305,2013/5/14,19995
ru1305,2013/5/15,19820
ru1306,2013/1/4,26515
ru1306,2013/1/7,26190
ru1306,2013/1/8,26070
ru1306,2013/1/9,26085
ru1306,2013/1/10,26100
ru1306,2013/1/11,26030
ru1306,2013/1/14,25635
ru1306,2013/1/15,25605
ru1306,2013/1/16,25375
ru1306,2013/1/17,25385
ru1306,2013/1/18,25685
ru1306,2013/1/21,25630
ru1306,2013/1/22,25895
ru1306,2013/1/23,25950
ru1306,2013/1/24,25560
ru1306,2013/1/25,25570
ru1306,2013/1/28,25405
ru1306,2013/1/29,25750
ru1306,2013/1/30,26020
ru1306,2013/1/31,26065
ru1306,2013/2/1,26055
ru1306,2013/2/4,26555
ru1306,2013/2/5,26670
ru1306,2013/2/6,26685
ru1306,2013/2/7,26360
ru1306,2013/2/8,26505
ru1306,2013/2/18,26180
ru1306,2013/2/19,25680
ru1306,2013/2/20,25495
ru1306,2013/2/21,24690
ru1306,2013/2/22,24720
ru1306,2013/2/25,24440
ru1306,2013/2/26,24205
ru1306,2013/2/27,24270
ru1306,2013/2/28,24515
ru1306,2013/3/1,23895
ru1306,2013/3/4,23720
ru1306,2013/3/5,24145
ru1306,2013/3/6,24200
ru1306,2013/3/7,23805
ru1306,2013/3/8,23830
ru1306,2013/3/11,23900
ru1306,2013/3/12,23585
ru1306,2013/3/13,23075
ru1306,2013/3/14,22490
ru1306,2013/3/15,22715
ru1306,2013/3/18,22090
ru1306,2013/3/19,22270
ru1306,2013/3/20,22370
ru1306,2013/3/21,22795
ru1306,2013/3/22,22575
ru1306,2013/3/25,22595
ru1306,2013/3/26,22405
ru1306,2013/3/27,22350
ru1306,2013/3/28,22215
ru1306,2013/3/29,21755
ru1306,2013/4/1,21340
ru1306,2013/4/2,21160
ru1306,2013/4/3,20990
ru1306,2013/4/8,20985
ru1306,2013/4/9,21435
ru1306,2013/4/10,21410
ru1306,2013/4/11,21375
ru1306,2013/4/12,20990
ru1306,2013/4/15,20200
ru1306,2013/4/16,19055
ru1306,2013/4/17,18975
ru1306,2013/4/18,18355
ru1306,2013/4/19,18770
ru1306,2013/4/22,18470
ru1306,2013/4/23,18195
ru1306,2013/4/24,18540
ru1306,2013/4/25,18645
ru1306,2013/4/26,19020
ru1306,2013/5/2,18475
ru1306,2013/5/3,19155
ru1306,2013/5/6,19725
ru1306,2013/5/7,19610
ru1306,2013/5/8,19745
ru1306,2013/5/9,19845
ru1306,2013/5/10,20135
ru1306,2013/5/13,20165
ru1306,2013/5/14,19875
ru1306,2013/5/15,19645
ru1306,2013/5/16,19390
ru1306,2013/5/17,19850
ru1306,2013/5/20,19975
ru1306,2013/5/21,20045
ru1306,2013/5/22,19865
ru1306,2013/5/23,19035
ru1306,2013/5/24,18970
ru1306,2013/5/27,18790
ru1306,2013/5/28,18730
ru1306,2013/5/29,18840
ru1306,2013/5/30,18230
ru1306,2013/5/31,18540
ru1306,2013/6/3,18500
ru1306,2013/6/4,18600
ru1306,2013/6/5,18475
ru1306,2013/6/6,17970
ru1306,2013/6/7,17870
ru1306,2013/6/13,17335
ru1306,2013/6/14,17385
ru1306,2013/6/17,17620
ru1307,2013/1/4,26560
ru1307,2013/1/7,26235
ru1307,2013/1/8,26115
ru1307,2013/1/9,26175
ru1307,2013/1/10,26175
ru1307,2013/1/11,26290
ru1307,2013/1/14,25670
ru1307,2013/1/15,25590
ru1307,2013/1/16,25400
ru1307,2013/1/17,25440
ru1307,2013/1/18,25830
ru1307,2013/1/21,25670
ru1307,2013/1/22,25930
ru1307,2013/1/23,25930
ru1307,2013/1/24,25930
ru1307,2013/1/25,25940
ru1307,2013/1/28,25525
ru1307,2013/1/29,25620
ru1307,2013/1/30,26040
ru1307,2013/1/31,26130
ru1307,2013/2/1,26215
ru1307,2013/2/4,26760
ru1307,2013/2/5,26910
ru1307,2013/2/6,26930
ru1307,2013/2/7,26930
ru1307,2013/2/8,26780
ru1307,2013/2/18,26130
ru1307,2013/2/19,25965
ru1307,2013/2/20,25785
ru1307,2013/2/21,24770
